example_id,source_split,source_row_id,dialect,original_text,normalized_text,masked_text,mask_spans_json,mask_count,annotation_status,annotator_model,notes
mt_dial_lev_f3b0f5ae,train,44726,DIAL_LEV,اصلا لازم تنضرب الحق عليه بدو يصحيها للصلاه وهيا مشغوله يا حرام راح عليها الحلم لازم يطلقها بس بالاخر طلع عنجد مو زلمه شو بدنا نحكي ارجالونسوان اخر,اصلا لازم تنضرب الحق عليه بدو يصحيها للصلاه وهيا مشغوله يا حرام راح عليها الحلم لازم يطلقها بس بالاخر طلع عنجد مو زلمه شو بدنا نحكي ارجالونسوان اخر,اصلا لازم تنضرب الحق عليه بدو يصحيها للصلاه وهيا مشغوله يا حرام راح عليها الحلم لازم يطلقها بس بالاخر طلع عنجد مو زلمه شو بدنا نحكي ارجالونسوان اخر,[],0,approved,,
mt_msa_1292b823,train,53534,MSA,"@ الله يوفق خادم الحرمين الشريفين لما فيه خير الإسلام والمسلمين و الله يوفق وزير الصحة المحبوب ( احياناً ) الله يوفقه في هذي العمليات التي اثبتت السعودية من خلالها ومن خلال غيرها من الأعمال , بأنها مملكة الإنسانية معالجة السيامية",الله يوفق خادم الحرمين الشريفين لما فيه خير الاسلام والمسلمين و الله يوفق وزير الصحه المحبوب احيانا الله يوفقه في هذي العمليات التي اثبتت السعوديه من خلالها ومن خلال غيرها من الاعمال بانها مملكه الانسانيه معالجه السياميه,"@ الله يوفق خادم الحرمين الشريفين لما فيه خير الإسلام والمسلمين و الله يوفق وزير الصحة المحبوب ( احياناً ) الله يوفقه في هذي العمليات التي اثبتت [LOC_1] من خلالها ومن خلال غيرها من الأعمال , بأنها مملكة الإنسانية معالجة السيامية","[{""start"": 145, ""end"": 153, ""placeholder"": ""[LOC_1]"", ""surface_form"": ""السعودية"", ""mask_type"": ""LOC""}]",1,approved,,
mt_dial_egy_3d058e16,train,8670,DIAL_EGY,ازاى يجماعه فيلم زى ده ياخد,ازاي يجماعه فيلم زي ده ياخد,ازاى يجماعه فيلم زى ده ياخد,[],0,approved,,
mt_dial_glf_dc20db7b,train,1120,DIAL_GLF,سدد الفاتورة يالمطيري قبل كل شي وألا لاتطالب يالحبيب وبعدين يا أخي منتة شايف الشركة تاخذ قروض اخر قرض قبل يومين معلن حصولها عليه رسمياً بملايين الريالات الله يعز ابو متعب واخوانه ماقصروا يدفعون من اجل المواطن لكن الطق بالحديد البارد حرام,سدد الفاتوره يالمطيري قبل كل شي والا لاتطالب يالحبيب وبعدين يا اخي منته شايف الشركه تاخذ قروض اخر قرض قبل يومين معلن حصولها عليه رسميا بملايين الريالات الله يعز ابو متعب واخوانه ماقصروا يدفعون من اجل المواطن لكن الطق بالحديد البارد حرام,سدد الفاتورة ي[PERSON_1] قبل كل شي وألا لاتطالب يالحبيب وبعدين يا أخي منتة شايف الشركة تاخذ قروض اخر قرض قبل يومين معلن حصولها عليه رسمياً بملايين الريالات الله يعز [PERSON_2] واخوانه ماقصروا يدفعون من اجل المواطن لكن الطق بالحديد البارد حرام,"[{""start"": 14, ""end"": 21, ""placeholder"": ""[PERSON_1]"", ""surface_form"": ""المطيري"", ""mask_type"": ""PERSON""}, {""start"": 162, ""end"": 170, ""placeholder"": ""[PERSON_2]"", ""surface_form"": ""ابو متعب"", ""mask_type"": ""PERSON""}]",2,approved,,
mt_dial_lev_ed75db53,train,27418,DIAL_LEV,اي تخبط واي قلة مصاري هي وين كل هالدعم بروح 000000 لازم تكون هناك مراقبة يعني منطقة زي الرصيفة طلعت جهاد عبد المنعم وهشام عبد المنعم وراتب العوضات ومجمد عبد الحليم ومحمد جمال وغيرهم كثير تنزل لهاي الدرجة اي راقبو النادي,اي تخبط واي قله مصاري هي وين كل هالدعم بروح 000000 لازم تكون هناك مراقبه يعني منطقه زي الرصيفه طلعت جهاد عبد المنعم وهشام عبد المنعم وراتب العوضات ومجمد عبد الحليم ومحمد جمال وغيرهم كثير تنزل لهاي الدرجه اي راقبو النادي,اي تخبط واي قلة مصاري هي وين كل هالدعم بروح 000000 لازم تكون هناك مراقبة يعني منطقة زي [LOC_1] طلعت [PERSON_1] و[PERSON_2] و[PERSON_3] و[PERSON_4] و[PERSON_5] وغيرهم كثير تنزل لهاي الدرجة اي راقبو النادي,"[{""start"": 87, ""end"": 94, ""placeholder"": ""[LOC_1]"", ""surface_form"": ""الرصيفة"", ""mask_type"": ""LOC""}, {""start"": 100, ""end"": 115, ""placeholder"": ""[PERSON_1]"", ""surface_form"": ""جهاد عبد المنعم"", ""mask_type"": ""PERSON""}, {""start"": 117, ""end"": 132, ""placeholder"": ""[PERSON_2]"", ""surface_form"": ""هشام عبد المنعم"", ""mask_type"": ""PERSON""}, {""start"": 134, ""end"": 146, ""placeholder"": ""[PERSON_3]"", ""surface_form"": ""راتب العوضات"", ""mask_type"": ""PERSON""}, {""start"": 148, ""end"": 163, ""placeholder"": ""[PERSON_4]"", ""surface_form"": ""مجمد عبد الحليم"", ""mask_type"": ""PERSON""}, {""start"": 165, ""end"": 174, ""placeholder"": ""[PERSON_5]"", ""surface_form"": ""محمد جمال"", ""mask_type"": ""PERSON""}]",6,approved,,
mt_msa_8f89749c,train,15951,MSA,يسعدنا وينيرنا ماتكتبة في زاويتك,يسعدنا وينيرنا ماتكتبه في زاويتك,يسعدنا وينيرنا ماتكتبة في زاويتك,[],0,approved,,
mt_dial_egy_b0ee5fd0,train,57490,DIAL_EGY,فين الإدارة من التخاريف دي ؟ ؟,فين الاداره من التخاريف دي,فين الإدارة من التخاريف دي ؟ ؟,[],0,approved,,
mt_dial_glf_6ab7d005,train,9215,DIAL_GLF,هالأرهابيين يا جماعة الربع اذونا واذوا المسلمين وشوهوا صورتنا قدام العالم اجمع . . لا ويتحدون الانظمة والقوانين ويحاربون السعودية ( مهد الإسلام ) مملكة الإنسانية ونصيرة الشعوب و يتحدون امريكا ( مهد السلام ) والمحبة والديمقراطية .,هالارهابيين يا جماعه الربع اذونا واذوا المسلمين وشوهوا صورتنا قدام العالم اجمع لا ويتحدون الانظمه والقوانين ويحاربون السعوديه مهد الاسلام مملكه الانسانيه ونصيره الشعوب و يتحدون امريكا مهد السلام والمحبه والديمقراطيه,هالأرهابيين يا جماعة الربع اذونا واذوا المسلمين وشوهوا صورتنا قدام العالم اجمع . . لا ويتحدون الانظمة والقوانين ويحاربون [LOC_1] ( مهد الإسلام ) مملكة الإنسانية ونصيرة الشعوب و يتحدون [LOC_2] ( مهد السلام ) والمحبة والديمقراطية .,"[{""start"": 121, ""end"": 129, ""placeholder"": ""[LOC_1]"", ""surface_form"": ""السعودية"", ""mask_type"": ""LOC""}, {""start"": 185, ""end"": 191, ""placeholder"": ""[LOC_2]"", ""surface_form"": ""امريكا"", ""mask_type"": ""LOC""}]",2,approved,,
mt_dial_lev_3e891e37,train,3820,DIAL_LEV,يا خي استحي على وجهك حرامي وبدك حق الله يهديك,يا خي استحي علي وجهك حرامي وبدك حق الله يهديك,يا خي استحي على وجهك حرامي وبدك حق الله يهديك,[],0,approved,,
mt_dial_egy_30547e4f,train,69731,DIAL_EGY,تذهلني مطالبة سيداتنا السعوديات بالمساواة بينهن وسيداتنا المغربيات ، وأجدني الضعيف لانزال هذه من على دراجتها أو اسنادتلك للتوازن عليها . لمأتجول بعد بالسعودية لافصل,تذهلني مطالبه سيداتنا السعوديات بالمساواه بينهن وسيداتنا المغربيات واجدني الضعيف لانزال هذه من علي دراجتها او اسنادتلك للتوازن عليها لماتجول بعد بالسعوديه لافصل,تذهلني مطالبة سيداتنا السعوديات بالمساواة بينهن وسيداتنا المغربيات ، وأجدني الضعيف لانزال هذه من على دراجتها أو اسنادتلك للتوازن عليها . لمأتجول بعد بالسعودية لافصل,[],0,approved,,
mt_dial_glf_f6bfaa29,train,70395,DIAL_GLF,ه يالله علشان تنسون ام صلال وتتذكرون العالمي,ه يالله علشان تنسون ام صلال وتتذكرون العالمي,ه يالله علشان تنسون [ORG_1] وتتذكرون [ORG_2],"[{""start"": 20, ""end"": 27, ""placeholder"": ""[ORG_1]"", ""surface_form"": ""ام صلال"", ""mask_type"": ""ORG""}, {""start"": 37, ""end"": 44, ""placeholder"": ""[ORG_2]"", ""surface_form"": ""العالمي"", ""mask_type"": ""ORG""}]",2,approved,,
mt_dial_lev_42e4e995,train,64480,DIAL_LEV,"لا حول ولا قوة الا بالله العلي العظيم , والله شيء مؤسف جدا ال بيصير , حرية الانسان تنتهي عندما تبدأ حرية الاخرين , وين الذوق واحترام الجار ؟ ؟",لا حول ولا قوه الا بالله العلي العظيم والله شيء موسف جدا ال بيصير حريه الانسان تنتهي عندما تبدا حريه الاخرين وين الذوق واحترام الجار,"لا حول ولا قوة الا بالله العلي العظيم , والله شيء مؤسف جدا ال بيصير , حرية الانسان تنتهي عندما تبدأ حرية الاخرين , وين الذوق واحترام الجار ؟ ؟",[],0,approved,,
mt_msa_c4fe0d25,train,38945,MSA,فإلى الأمام ونرجو أن ترى النور كل المشاريع التي تحدثتم عنها لتنمية الوقف وتقديم خدمات عصرية تفيد الناس في الواقع .,فالي الامام ونرجو ان تري النور كل المشاريع التي تحدثتم عنها لتنميه الوقف وتقديم خدمات عصريه تفيد الناس في الواقع,فإلى الأمام ونرجو أن ترى النور كل المشاريع التي تحدثتم عنها لتنمية الوقف وتقديم خدمات عصرية تفيد الناس في الواقع .,[],0,approved,,
mt_dial_egy_1f0d0b8c,train,83590,DIAL_EGY,_ : ( هذا الرقم مرفوع دائما من الخدمة_ أنت ما زهقتش _ ولو حبيت تكلم مصر _ وبرضة ماحدش حايعبرك _ الرجاء الاطلاع على موقعنا الإلكترونى _ ده لو عندك كمبيوتر أصلا,_ هذا الرقم مرفوع دايما من الخدمه_ انت ما زهقتش _ ولو حبيت تكلم مصر _ وبرضه ماحدش حايعبرك _ الرجاء الاطلاع علي موقعنا الالكتروني _ ده لو عندك كمبيوتر اصلا,_ : ( هذا الرقم مرفوع دائما من الخدمة_ أنت ما زهقتش _ ولو حبيت تكلم [LOC_1] _ وبرضة ماحدش حايعبرك _ الرجاء الاطلاع على موقعنا الإلكترونى _ ده لو عندك كمبيوتر أصلا,"[{""start"": 68, ""end"": 71, ""placeholder"": ""[LOC_1]"", ""surface_form"": ""مصر"", ""mask_type"": ""LOC""}]",1,approved,,
mt_dial_glf_120e7c90,train,9487,DIAL_GLF,يعني لازم يقتل ضحيته عشان يقص ! بالله وش الفرق بينه وبين الإرهابي ؟ الإرهابي اعتدى على النفس وهذا اعتدى على العرض والشرع قرن النفس والعرض والمال بأن من دافع عنها وقتل يعتبر,يعني لازم يقتل ضحيته عشان يقص بالله وش الفرق بينه وبين الارهابي الارهابي اعتدي علي النفس وهذا اعتدي علي العرض والشرع قرن النفس والعرض والمال بان من دافع عنها وقتل يعتبر,يعني لازم يقتل ضحيته عشان يقص ! بالله وش الفرق بينه وبين الإرهابي ؟ الإرهابي اعتدى على النفس وهذا اعتدى على العرض والشرع قرن النفس والعرض والمال بأن من دافع عنها وقتل يعتبر,[],0,approved,,
mt_dial_lev_643dc8c1,train,26001,DIAL_LEV,انشالله يكون امنيح زيدرب ريال مدريد زي ما درب انتر,انشالله يكون امنيح زيدرب ريال مدريد زي ما درب انتر,انشالله يكون امنيح زيدرب [ORG_1] زي ما درب [ORG_2],"[{""start"": 25, ""end"": 35, ""placeholder"": ""[ORG_1]"", ""surface_form"": ""ريال مدريد"", ""mask_type"": ""ORG""}, {""start"": 46, ""end"": 50, ""placeholder"": ""[ORG_2]"", ""surface_form"": ""انتر"", ""mask_type"": ""ORG""}]",2,approved,,
mt_msa_7daa639b,train,85076,MSA,شكرا للمقال الذي يبحث في,شكرا للمقال الذي يبحث في,شكرا للمقال الذي يبحث في,[],0,approved,,
mt_dial_egy_7fc34786,train,44654,DIAL_EGY,الفسيخ من فسادهم ي قول انا و لا,الفسيخ من فسادهم ي قول انا و لا,الفسيخ من فسادهم ي قول انا و لا,[],0,approved,,
mt_dial_glf_2a57080d,train,44734,DIAL_GLF,واخشى بعدين تقولون هذا ماهو تاجر ولا ثري فهو غير متكافي النسب مع العائلة التي يناسبها .,واخشي بعدين تقولون هذا ماهو تاجر ولا ثري فهو غير متكافي النسب مع العايله التي يناسبها,واخشى بعدين تقولون هذا ماهو تاجر ولا ثري فهو غير متكافي النسب مع العائلة التي يناسبها .,[],0,approved,,
mt_dial_lev_f3c7dbcc,train,55212,DIAL_LEV,بقول الله يوفقهم الداخلين ع التعديل الجديد والخارجين منها هم كسبانين بظلو صاحب المعالي ووزير سابق بكل,بقول الله يوفقهم الداخلين ع التعديل الجديد والخارجين منها هم كسبانين بظلو صاحب المعالي ووزير سابق بكل,بقول الله يوفقهم الداخلين ع التعديل الجديد والخارجين منها هم كسبانين بظلو صاحب المعالي ووزير سابق بكل,[],0,approved,,
mt_msa_ec2fb89c,train,18132,MSA,صانعي البطاله هم العماله الوافده متى سيتنفس البلد,صانعي البطاله هم العماله الوافده متي سيتنفس البلد,صانعي البطاله هم العماله الوافده متى سيتنفس البلد,[],0,approved,,
mt_dial_egy_b4419675,train,26981,DIAL_EGY,ويبقى يادار مادخلك شر . والشر بره,ويبقي يادار مادخلك شر والشر بره,ويبقى يادار مادخلك شر . والشر بره,[],0,approved,,
mt_dial_glf_59000875,train,23725,DIAL_GLF,الله يستر الام هلحين هو الصيدليه حليب بيبي كير والام تنام على شحمة اذنها كأن صخله ويا الله تصلح الغداء والعشاء خبز,الله يستر الام هلحين هو الصيدليه حليب بيبي كير والام تنام علي شحمه اذنها كان صخله ويا الله تصلح الغداء والعشاء خبز,الله يستر الام هلحين هو الصيدليه حليب بيبي كير والام تنام على شحمة اذنها كأن صخله ويا الله تصلح الغداء والعشاء خبز,[],0,approved,,
mt_dial_lev_a67213b3,train,42040,DIAL_LEV,لا وبدي انزل جيب اعرط فيه,لا وبدي انزل جيب اعرط فيه,لا وبدي انزل جيب اعرط فيه,[],0,approved,,
mt_msa_73686469,train,8688,MSA,وكأن فلاح كفر الهنادوة هو المسؤل عن تعيين وزراء فاشلين معدومين المسؤلية والاحساس والدم وبرعوا فقط فى تكديس الاموال وتزوير ارادة الشعب وتصدير عناوين مزورة مثلهم انهم فقط يعلمون ويعملون من اجل مصلحة هذا الشعب البائس,وكان فلاح كفر الهنادوه هو المسول عن تعيين وزراء فاشلين معدومين المسوليه والاحساس والدم وبرعوا فقط في تكديس الاموال وتزوير اراده الشعب وتصدير عناوين مزوره مثلهم انهم فقط يعلمون ويعملون من اجل مصلحه هذا الشعب البايس,وكأن فلاح [LOC_1] هو المسؤل عن تعيين وزراء فاشلين معدومين المسؤلية والاحساس والدم وبرعوا فقط فى تكديس الاموال وتزوير ارادة الشعب وتصدير عناوين مزورة مثلهم انهم فقط يعلمون ويعملون من اجل مصلحة هذا الشعب البائس,"[{""start"": 10, ""end"": 22, ""placeholder"": ""[LOC_1]"", ""surface_form"": ""كفر الهنادوة"", ""mask_type"": ""LOC""}]",1,approved,,
mt_dial_egy_3f505bfe,train,11198,DIAL_EGY,"كم يكون المبلغ اذا خرجنا من يتجاوز دخله 100 , 000 جنيه شهريا ( رجال اعمال - وزراء - مستشارين من نوعية بدل ما يقعدو فى البيت - محاسيب",كم يكون المبلغ اذا خرجنا من يتجاوز دخله 100 000 جنيه شهريا رجال اعمال وزراء مستشارين من نوعيه بدل ما يقعدو في البيت محاسيب,كم يكون المبلغ اذا خرجنا من يتجاوز دخله [NUM_1] جنيه شهريا ( رجال اعمال - وزراء - مستشارين من نوعية بدل ما يقعدو فى البيت - محاسيب,"[{""start"": 40, ""end"": 49, ""placeholder"": ""[NUM_1]"", ""surface_form"": ""100 , 000"", ""mask_type"": ""NUM""}]",1,approved,,
mt_dial_glf_f98a54b5,train,42609,DIAL_GLF,غالي نجا من الايقاف ليش ؟ ؟,غالي نجا من الايقاف ليش,[PERSON_1] نجا من الايقاف ليش ؟ ؟,"[{""start"": 0, ""end"": 4, ""placeholder"": ""[PERSON_1]"", ""surface_form"": ""غالي"", ""mask_type"": ""PERSON""}]",1,approved,,
