example_id,source_split,source_row_id,dialect,original_text,normalized_text,masked_text,mask_spans_json,mask_count,annotation_status,annotator_model,notes
mt_dial_lev_2fbd4711,train,6684,DIAL_LEV,خلو عنا روح رياضية لو شوي ولو بدك تحكي الجد انتو ما فزتو علينا من اربع,خلو عنا روح رياضيه لو شوي ولو بدك تحكي الجد انتو ما فزتو علينا من اربع,خلو عنا روح رياضية لو شوي ولو بدك تحكي الجد انتو ما فزتو علينا من اربع,[],0,approved,,
mt_msa_e5eff272,train,27027,MSA,ما أروع من تلاحم الكبار . . . والصوره المنشوره,ما اروع من تلاحم الكبار والصوره المنشوره,ما أروع من تلاحم الكبار . . . والصوره المنشوره,[],0,approved,,
mt_dial_egy_cc6a6d4e,train,43245,DIAL_EGY,بس حط فى اعتبارك انى شاب وعندى 23 سنه ومش شغال وبدور على شغل وبلف لما اتعب وارجع البيت تعبان ومش قادر ولو اشتغلت تشوف اكبر زل وهوان والواحد بيقول,بس حط في اعتبارك اني شاب وعندي 23 سنه ومش شغال وبدور علي شغل وبلف لما اتعب وارجع البيت تعبان ومش قادر ولو اشتغلت تشوف اكبر زل وهوان والواحد بيقول,بس حط فى اعتبارك انى شاب وعندى [NUM_1] سنه ومش شغال وبدور على شغل وبلف لما اتعب وارجع البيت تعبان ومش قادر ولو اشتغلت تشوف اكبر زل وهوان والواحد بيقول,"[{""start"": 31, ""end"": 33, ""placeholder"": ""[NUM_1]"", ""surface_form"": ""23"", ""mask_type"": ""NUM""}]",1,approved,,
mt_dial_glf_a9582f83,train,47902,DIAL_GLF,"مآتجي نقطة بحر من اللي يسويه رآدويو بكل مباره , , ’",ماتجي نقطه بحر من اللي يسويه رادويو بكل مباره,"مآتجي نقطة بحر من اللي يسويه [PERSON_1] بكل مباره , , ’","[{""start"": 29, ""end"": 35, ""placeholder"": ""[PERSON_1]"", ""surface_form"": ""رآدويو"", ""mask_type"": ""PERSON""}]",1,approved,,
mt_dial_lev_53b14885,train,17174,DIAL_LEV,اصلا احنا مرة لقينا فيل زهري ورا الدار بس لاتجيبو,اصلا احنا مره لقينا فيل زهري ورا الدار بس لاتجيبو,اصلا احنا مرة لقينا فيل زهري ورا الدار بس لاتجيبو,[],0,approved,,
mt_msa_4df17353,train,33720,MSA,اعانك الله على الردود العمياء التي تعتقد أن العالم كله هو بلادهم بنظرة ضيقة ومتشنجة بل حالمة بحكم العالم منطق عجيب غريب,اعانك الله علي الردود العمياء التي تعتقد ان العالم كله هو بلادهم بنظره ضيقه ومتشنجه بل حالمه بحكم العالم منطق عجيب غريب,اعانك الله على الردود العمياء التي تعتقد أن العالم كله هو بلادهم بنظرة ضيقة ومتشنجة بل حالمة بحكم العالم منطق عجيب غريب,[],0,approved,,
mt_dial_egy_f1e97cca,train,29533,DIAL_EGY,والله الى بيعمل مظاهرات . . لا هيهمة حماقى عامل حفلة ولا مش عامل . . الناس دى لو عايزة تعمل مظاهرة فعلا كانو سابو الحفلة وعملو مظاهرة لكن هما فضلو الحفلة عن,والله الي بيعمل مظاهرات لا هيهمه حماقي عامل حفله ولا مش عامل الناس دي لو عايزه تعمل مظاهره فعلا كانو سابو الحفله وعملو مظاهره لكن هما فضلو الحفله عن,والله الى بيعمل مظاهرات . . لا هيهمة [PERSON_1] عامل حفلة ولا مش عامل . . الناس دى لو عايزة تعمل مظاهرة فعلا كانو سابو الحفلة وعملو مظاهرة لكن هما فضلو الحفلة عن,"[{""start"": 37, ""end"": 42, ""placeholder"": ""[PERSON_1]"", ""surface_form"": ""حماقى"", ""mask_type"": ""PERSON""}]",1,approved,,
mt_dial_lev_7bcaa5c6,train,11151,DIAL_LEV,طبعا كل تاخير يعنى زيادة الكلفه . . بعدين هلكتونا حكي عن ها الخط و على الفاضي . . لا و لسه الحكومه بدها تعمل شبكه قطار يربط الاردن مع الدول المجاورة على ها الحال بدنا كمان 200 سنه .,طبعا كل تاخير يعني زياده الكلفه بعدين هلكتونا حكي عن ها الخط و علي الفاضي لا و لسه الحكومه بدها تعمل شبكه قطار يربط الاردن مع الدول المجاوره علي ها الحال بدنا كمان 200 سنه,طبعا كل تاخير يعنى زيادة الكلفه . . بعدين هلكتونا حكي عن ها الخط و على الفاضي . . لا و لسه الحكومه بدها تعمل شبكه قطار يربط [LOC_1] مع الدول المجاورة على ها الحال بدنا كمان [NUM_1] سنه .,"[{""start"": 124, ""end"": 130, ""placeholder"": ""[LOC_1]"", ""surface_form"": ""الاردن"", ""mask_type"": ""LOC""}, {""start"": 172, ""end"": 175, ""placeholder"": ""[NUM_1]"", ""surface_form"": ""200"", ""mask_type"": ""NUM""}]",2,approved,,
mt_msa_3a35d05d,train,76413,MSA,في أخر المقالة خطأ مطبعي ( حسب نظام المرور الجديد للتواصل أرسل رسالة sms إلى الرقم 88522 تبدأ بالرمز 422 ثم الرسالة ) . وهذا الرقم هو رقم جريدة الرياض وليس,في اخر المقاله خطا مطبعي حسب نظام المرور الجديد للتواصل ارسل رساله sms الي الرقم 88522 تبدا بالرمز 422 ثم الرساله وهذا الرقم هو رقم جريده الرياض وليس,في أخر المقالة خطأ مطبعي ( حسب نظام المرور الجديد للتواصل أرسل رسالة sms إلى الرقم [PHONE_1] تبدأ بالرمز [ID_1] ثم الرسالة ) . وهذا الرقم هو رقم [ORG_1] وليس,"[{""start"": 83, ""end"": 88, ""placeholder"": ""[PHONE_1]"", ""surface_form"": ""88522"", ""mask_type"": ""PHONE""}, {""start"": 101, ""end"": 104, ""placeholder"": ""[ID_1]"", ""surface_form"": ""422"", ""mask_type"": ""ID""}, {""start"": 138, ""end"": 150, ""placeholder"": ""[ORG_1]"", ""surface_form"": ""جريدة الرياض"", ""mask_type"": ""ORG""}]",3,approved,,
mt_dial_glf_aff0b03a,train,34878,DIAL_GLF,والكاتب ماصدق يلقى خبر مثل هذا ! !,والكاتب ماصدق يلقي خبر مثل هذا,والكاتب ماصدق يلقى خبر مثل هذا ! !,[],0,approved,,
