example_id,source_split,source_row_id,dialect,original_text,normalized_text,masked_text,mask_spans_json,mask_count,annotation_status,annotator_model,notes
mt_dial_lev_1d91d20d,train,18273,DIAL_LEV,والله ان هذا الكلام يثلج القلوب المسلمة يا ريت كل العرب مثلك غيور الله,والله ان هذا الكلام يثلج القلوب المسلمه يا ريت كل العرب مثلك غيور الله,والله ان هذا الكلام يثلج القلوب المسلمة يا ريت كل العرب مثلك غيور الله,[],0,approved,,
mt_msa_99fca067,train,4027,MSA,نحن نعيش مرحلة النصب السياسي بأعلى درجات السماح لها وعلى جميع المسجلين جنائيا ً في قضايا مخلة بالشرف التوجه للعمل العام والترشيح لكل المقاعد الممكنة بموجب الأحكام الوهمية التى يطرحها ما يسمي بنور وعلى جميع القضاة الامتثال لهذا النصب والمشاركة فيه بتأييد قيد نور لدخول المعركة الانتخابية لرئاسة الجمهورية دون رد اعتبار قانوني . ومن ثم يصبح رئيس جمهورية مصر العربية مسجل جنائيا ً فهنيئا ً لتلك الدولة وهنيئا ً للمسجلين جنائيا ً ويا ليت ريا وسكينة كانت موجودتين لأصبحا نائبتين لهذا الرئيس المزعوم . . . أهذا نصب سياسي أم تهاتر سياسي أم بلاها سياسي خليها جنائي . أرحمونا يرحمكم الله . والله غالب,نحن نعيش مرحله النصب السياسي باعلي درجات السماح لها وعلي جميع المسجلين جناييا في قضايا مخله بالشرف التوجه للعمل العام والترشيح لكل المقاعد الممكنه بموجب الاحكام الوهميه التي يطرحها ما يسمي بنور وعلي جميع القضاه الامتثال لهذا النصب والمشاركه فيه بتاييد قيد نور لدخول المعركه الانتخابيه لرياسه الجمهوريه دون رد اعتبار قانوني ومن ثم يصبح رييس جمهوريه مصر العربيه مسجل جناييا فهنييا لتلك الدوله وهنييا للمسجلين جناييا ويا ليت ريا وسكينه كانت موجودتين لاصبحا نايبتين لهذا الرييس المزعوم اهذا نصب سياسي ام تهاتر سياسي ام بلاها سياسي خليها جنايي ارحمونا يرحمكم الله والله غالب,نحن نعيش مرحلة النصب السياسي بأعلى درجات السماح لها وعلى جميع المسجلين جنائيا ً في قضايا مخلة بالشرف التوجه للعمل العام والترشيح لكل المقاعد الممكنة بموجب الأحكام الوهمية التى يطرحها ما يسمي ب[PERSON_1] وعلى جميع القضاة الامتثال لهذا النصب والمشاركة فيه بتأييد قيد [PERSON_1] لدخول المعركة الانتخابية لرئاسة الجمهورية دون رد اعتبار قانوني . ومن ثم يصبح رئيس جمهورية [LOC_1] مسجل جنائيا ً فهنيئا ً لتلك الدولة وهنيئا ً للمسجلين جنائيا ً ويا ليت [PERSON_2] و[PERSON_3] كانت موجودتين لأصبحا نائبتين لهذا الرئيس المزعوم . . . أهذا نصب سياسي أم تهاتر سياسي أم بلاها سياسي خليها جنائي . أرحمونا يرحمكم الله . والله غالب,"[{""start"": 192, ""end"": 195, ""placeholder"": ""[PERSON_1]"", ""surface_form"": ""نور"", ""mask_type"": ""PERSON""}, {""start"": 258, ""end"": 261, ""placeholder"": ""[PERSON_1]"", ""surface_form"": ""نور"", ""mask_type"": ""PERSON""}, {""start"": 352, ""end"": 363, ""placeholder"": ""[LOC_1]"", ""surface_form"": ""مصر العربية"", ""mask_type"": ""LOC""}, {""start"": 434, ""end"": 437, ""placeholder"": ""[PERSON_2]"", ""surface_form"": ""ريا"", ""mask_type"": ""PERSON""}, {""start"": 439, ""end"": 444, ""placeholder"": ""[PERSON_3]"", ""surface_form"": ""سكينة"", ""mask_type"": ""PERSON""}]",5,approved,,
mt_dial_egy_6be1255c,train,32471,DIAL_EGY,ويترك الشريط المشروخ والفيلم المفضوح بتاع الزمالك ضحية الاهلي,ويترك الشريط المشروخ والفيلم المفضوح بتاع الزمالك ضحيه الاهلي,ويترك الشريط المشروخ والفيلم المفضوح بتاع [ORG_1] ضحية [ORG_2],"[{""start"": 42, ""end"": 49, ""placeholder"": ""[ORG_1]"", ""surface_form"": ""الزمالك"", ""mask_type"": ""ORG""}, {""start"": 55, ""end"": 61, ""placeholder"": ""[ORG_2]"", ""surface_form"": ""الاهلي"", ""mask_type"": ""ORG""}]",2,approved,,
mt_dial_glf_d34be2d3,train,15172,DIAL_GLF,الي يقول السبب الفقر غلطان ففي أدغال أفريقيا ناس يأكلون النمل ويرحمون أهلهم,الي يقول السبب الفقر غلطان ففي ادغال افريقيا ناس ياكلون النمل ويرحمون اهلهم,الي يقول السبب الفقر غلطان ففي أدغال [LOC_1] ناس يأكلون النمل ويرحمون أهلهم,"[{""start"": 37, ""end"": 44, ""placeholder"": ""[LOC_1]"", ""surface_form"": ""أفريقيا"", ""mask_type"": ""LOC""}]",1,approved,,
mt_dial_lev_4e68f780,train,26425,DIAL_LEV,مبروك سلوفينيا فرحتلك من كل,مبروك سلوفينيا فرحتلك من كل,مبروك [LOC_1] فرحتلك من كل,"[{""start"": 6, ""end"": 14, ""placeholder"": ""[LOC_1]"", ""surface_form"": ""سلوفينيا"", ""mask_type"": ""LOC""}]",1,approved,,
mt_msa_5e4805ac,train,9079,MSA,المشكله معقده ولكن الواجب نعود في الأول والأخير اذا جاءكم من ترضون دينه وخلقه فزوجوه اذا جاء رجل متعلم ومحافظ على الصلاة ومتوافق مع عاداتي مالمانع وماذا يحلل للآباء والإخوان الزواج من لبنانيات وسوريات لايعرف حتى نسبهن والله سوف يحاسبون عند الموقف,المشكله معقده ولكن الواجب نعود في الاول والاخير اذا جاءكم من ترضون دينه وخلقه فزوجوه اذا جاء رجل متعلم ومحافظ علي الصلاه ومتوافق مع عاداتي مالمانع وماذا يحلل للاباء والاخوان الزواج من لبنانيات وسوريات لايعرف حتي نسبهن والله سوف يحاسبون عند الموقف,المشكله معقده ولكن الواجب نعود في الأول والأخير اذا جاءكم من ترضون دينه وخلقه فزوجوه اذا جاء رجل متعلم ومحافظ على الصلاة ومتوافق مع عاداتي مالمانع وماذا يحلل للآباء والإخوان الزواج من لبنانيات وسوريات لايعرف حتى نسبهن والله سوف يحاسبون عند الموقف,[],0,approved,,
mt_dial_egy_6a11552d,train,6528,DIAL_EGY,و اللا على راسه ريشه عشان امريكا كانت معاه,و اللا علي راسه ريشه عشان امريكا كانت معاه,و اللا على راسه ريشه عشان [LOC_1] كانت معاه,"[{""start"": 26, ""end"": 32, ""placeholder"": ""[LOC_1]"", ""surface_form"": ""امريكا"", ""mask_type"": ""LOC""}]",1,approved,,
mt_dial_glf_0eb1b8d7,train,37995,DIAL_GLF,ماقول الا نسأل الله العاافية .,ماقول الا نسال الله العاافيه,ماقول الا نسأل الله العاافية .,[],0,approved,,
mt_dial_lev_571d53e8,train,9478,DIAL_LEV,اهلا وسهلا باوحداتيه رح نحسن ضيافتكو بخماسيه تليق,اهلا وسهلا باوحداتيه رح نحسن ضيافتكو بخماسيه تليق,اهلا وسهلا باوحداتيه رح نحسن ضيافتكو بخماسيه تليق,[],0,approved,,
mt_msa_4b7552a6,train,26953,MSA,مبروك للهلاليين هذا اللقب ، وإلى مزيداً من الأنتصارات يا وطني . .,مبروك للهلاليين هذا اللقب والي مزيدا من الانتصارات يا وطني,مبروك للهلاليين هذا اللقب ، وإلى مزيداً من الأنتصارات يا وطني . .,[],0,approved,,
mt_dial_egy_74a173f6,train,46441,DIAL_EGY,صاحبة التعليق رقم 2 والله يا اختى البنى آدم الغلبان فى البلد دى هو كمان بيتسمم لكن بالبطىء ياريت الحكومه تهتم بمكالمة من عيل وتزودلنا السم شويه علشان نموت بسرعة ونرتاح من القرف والذل اللى الواحد,صاحبه التعليق رقم 2 والله يا اختي البني ادم الغلبان في البلد دي هو كمان بيتسمم لكن بالبطيء ياريت الحكومه تهتم بمكالمه من عيل وتزودلنا السم شويه علشان نموت بسرعه ونرتاح من القرف والذل اللي الواحد,صاحبة التعليق رقم [NUM_1] والله يا اختى البنى آدم الغلبان فى البلد دى هو كمان بيتسمم لكن بالبطىء ياريت الحكومه تهتم بمكالمة من عيل وتزودلنا السم شويه علشان نموت بسرعة ونرتاح من القرف والذل اللى الواحد,"[{""start"": 18, ""end"": 19, ""placeholder"": ""[NUM_1]"", ""surface_form"": ""2"", ""mask_type"": ""NUM""}]",1,approved,,
mt_dial_glf_83212f46,train,23648,DIAL_GLF,الله يوفق جميع اللي كتبوا وإن شاءالله يقبلون جميعاً بدون استثناء يارب,الله يوفق جميع اللي كتبوا وان شاءالله يقبلون جميعا بدون استثناء يارب,الله يوفق جميع اللي كتبوا وإن شاءالله يقبلون جميعاً بدون استثناء يارب,[],0,approved,,
mt_dial_lev_27c86b8e,train,30224,DIAL_LEV,"النفسية بتلعب دور مهم في هذه القضية ، اي تؤثر على حياهتم الزوجية يشعرو في تدخل بهذه العلاقة ! ! يعني واذا ما بجيبو ولاد ّّ شو يعني هاي ارادة رب العالمين وما حدا بيقدر يدخل فيها غيرو ، انا واحد من الناس لسا مو متزوج والناس والأقارب بيحكولي "" امتى رح نفرح بولادك يلا تللحك شوي "" شو رأيكم ؟ ؟",النفسيه بتلعب دور مهم في هذه القضيه اي توثر علي حياهتم الزوجيه يشعرو في تدخل بهذه العلاقه يعني واذا ما بجيبو ولاد شو يعني هاي اراده رب العالمين وما حدا بيقدر يدخل فيها غيرو انا واحد من الناس لسا مو متزوج والناس والاقارب بيحكولي امتي رح نفرح بولادك يلا تللحك شوي شو رايكم,"النفسية بتلعب دور مهم في هذه القضية ، اي تؤثر على حياهتم الزوجية يشعرو في تدخل بهذه العلاقة ! ! يعني واذا ما بجيبو ولاد ّّ شو يعني هاي ارادة رب العالمين وما حدا بيقدر يدخل فيها غيرو ، انا واحد من الناس لسا مو متزوج والناس والأقارب بيحكولي "" امتى رح نفرح بولادك يلا تللحك شوي "" شو رأيكم ؟ ؟",[],0,approved,,
mt_msa_e58d371f,train,73247,MSA,ان شاء الله الفوز ل ميس كيرمان,ان شاء الله الفوز ل ميس كيرمان,ان شاء الله الفوز ل [ORG_1],"[{""start"": 20, ""end"": 30, ""placeholder"": ""[ORG_1]"", ""surface_form"": ""ميس كيرمان"", ""mask_type"": ""ORG""}]",1,approved,,
mt_dial_egy_b4630ca6,train,46293,DIAL_EGY,"طيب ده بالنسبة لنادى الزمالك , طيب فين عقوبات الحكم والجهاز الفنى لاتحاد الشرطة اللى خلى ابراهيم يخرج عن شعوره , وقبل ما حد يعلق احب اقول ان الشعور بالظلم شئ قاسى جدا والدليل على كده حديث الرسول صلى الله عليه وسلم اتق دعوة المظلوم فليس بينها وبين الله حجاب , وحسبنا الله ونعم",طيب ده بالنسبه لنادي الزمالك طيب فين عقوبات الحكم والجهاز الفني لاتحاد الشرطه اللي خلي ابراهيم يخرج عن شعوره وقبل ما حد يعلق احب اقول ان الشعور بالظلم شي قاسي جدا والدليل علي كده حديث الرسول صلي الله عليه وسلم اتق دعوه المظلوم فليس بينها وبين الله حجاب وحسبنا الله ونعم,"طيب ده بالنسبة لنادى [ORG_1] , طيب فين عقوبات الحكم والجهاز الفنى ل[ORG_2] اللى خلى [PERSON_1] يخرج عن شعوره , وقبل ما حد يعلق احب اقول ان الشعور بالظلم شئ قاسى جدا والدليل على كده حديث الرسول صلى الله عليه وسلم اتق دعوة المظلوم فليس بينها وبين الله حجاب , وحسبنا الله ونعم","[{""start"": 21, ""end"": 28, ""placeholder"": ""[ORG_1]"", ""surface_form"": ""الزمالك"", ""mask_type"": ""ORG""}, {""start"": 67, ""end"": 79, ""placeholder"": ""[ORG_2]"", ""surface_form"": ""اتحاد الشرطة"", ""mask_type"": ""ORG""}, {""start"": 89, ""end"": 96, ""placeholder"": ""[PERSON_1]"", ""surface_form"": ""ابراهيم"", ""mask_type"": ""PERSON""}]",3,approved,,
