example_id,source_split,source_row_id,dialect,original_text,normalized_text,masked_text,mask_spans_json,mask_count,annotation_status,annotator_model,notes
mt_dial_lev_802160b8,train,82858,DIAL_LEV,فباي حق بده يقرر يلغي هويتنا,فباي حق بده يقرر يلغي هويتنا,فباي حق بده يقرر يلغي هويتنا,[],0,approved,,
mt_msa_1e62468e,train,59351,MSA,والموسم القادم سيكون أضعف من هذا العام,والموسم القادم سيكون اضعف من هذا العام,والموسم القادم سيكون أضعف من هذا العام,[],0,approved,,
mt_dial_egy_08f0deac,train,69330,DIAL_EGY,لما وائل جمعه نهر الحكم في صدره في ماتش المحلة ولما حسام عاشور مسك ايد فهيم عمر وزقها لتحت وفيه الكارت الأصفر كان فين لجنة المسابقات دي اللي ماقفتهمش ساعة واحدة وعلي فكرة الفيديو عندي للي يطلبه وأنا أبعتهوله ويشوف بنفسه أن اللي عمله حازم أمام ده ولاحاجة بالنسبة للي عمله عاشور وجمعه . . اما ممدوح بيه وجاسر وغراب وشلة الأنس دي فمش هقول فيهم غير حسبي الله ونعم الوكيل لأنهم تهاونوا في حق ناديهم وتركوه لسمير زاهر وسحر وحازم الهواري يتلاعبه,لما وايل جمعه نهر الحكم في صدره في ماتش المحله ولما حسام عاشور مسك ايد فهيم عمر وزقها لتحت وفيه الكارت الاصفر كان فين لجنه المسابقات دي اللي ماقفتهمش ساعه واحده وعلي فكره الفيديو عندي للي يطلبه وانا ابعتهوله ويشوف بنفسه ان اللي عمله حازم امام ده ولاحاجه بالنسبه للي عمله عاشور وجمعه اما ممدوح بيه وجاسر وغراب وشله الانس دي فمش هقول فيهم غير حسبي الله ونعم الوكيل لانهم تهاونوا في حق ناديهم وتركوه لسمير زاهر وسحر وحازم الهواري يتلاعبه,لما [PERSON_1] [PERSON_2] نهر الحكم في صدره في ماتش [LOC_1] ولما [PERSON_3] [PERSON_4] مسك ايد [PERSON_5] [PERSON_6] وزقها لتحت وفيه الكارت الأصفر كان فين لجنة المسابقات دي اللي ماقفتهمش ساعة واحدة وعلي فكرة الفيديو عندي للي يطلبه وأنا أبعتهوله ويشوف بنفسه أن اللي عمله [PERSON_7] [PERSON_8] ده ولاحاجة بالنسبة للي عمله [PERSON_4] و[PERSON_2] . . اما [PERSON_9] بيه و[PERSON_10] و[PERSON_11] وشلة الأنس دي فمش هقول فيهم غير حسبي الله ونعم الوكيل لأنهم تهاونوا في حق ناديهم وتركوه ل[PERSON_12] [PERSON_13] و[PERSON_14] و[PERSON_7] [PERSON_15] يتلاعبه,"[{""start"": 4, ""end"": 8, ""placeholder"": ""[PERSON_1]"", ""surface_form"": ""وائل"", ""mask_type"": ""PERSON""}, {""start"": 9, ""end"": 13, ""placeholder"": ""[PERSON_2]"", ""surface_form"": ""جمعه"", ""mask_type"": ""PERSON""}, {""start"": 40, ""end"": 46, ""placeholder"": ""[LOC_1]"", ""surface_form"": ""المحلة"", ""mask_type"": ""LOC""}, {""start"": 52, ""end"": 56, ""placeholder"": ""[PERSON_3]"", ""surface_form"": ""حسام"", ""mask_type"": ""PERSON""}, {""start"": 57, ""end"": 62, ""placeholder"": ""[PERSON_4]"", ""surface_form"": ""عاشور"", ""mask_type"": ""PERSON""}, {""start"": 71, ""end"": 75, ""placeholder"": ""[PERSON_5]"", ""surface_form"": ""فهيم"", ""mask_type"": ""PERSON""}, {""start"": 76, ""end"": 79, ""placeholder"": ""[PERSON_6]"", ""surface_form"": ""عمر"", ""mask_type"": ""PERSON""}, {""start"": 233, ""end"": 237, ""placeholder"": ""[PERSON_7]"", ""surface_form"": ""حازم"", ""mask_type"": ""PERSON""}, {""start"": 238, ""end"": 242, ""placeholder"": ""[PERSON_8]"", ""surface_form"": ""أمام"", ""mask_type"": ""PERSON""}, {""start"": 271, ""end"": 276, ""placeholder"": ""[PERSON_4]"", ""surface_form"": ""عاشور"", ""mask_type"": ""PERSON""}, {""start"": 278, ""end"": 282, ""placeholder"": ""[PERSON_2]"", ""surface_form"": ""جمعه"", ""mask_type"": ""PERSON""}, {""start"": 291, ""end"": 296, ""placeholder"": ""[PERSON_9]"", ""surface_form"": ""ممدوح"", ""mask_type"": ""PERSON""}, {""start"": 302, ""end"": 306, ""placeholder"": ""[PERSON_10]"", ""surface_form"": ""جاسر"", ""mask_type"": ""PERSON""}, {""start"": 308, ""end"": 312, ""placeholder"": ""[PERSON_11]"", ""surface_form"": ""غراب"", ""mask_type"": ""PERSON""}, {""start"": 402, ""end"": 406, ""placeholder"": ""[PERSON_12]"", ""surface_form"": ""سمير"", ""mask_type"": ""PERSON""}, {""start"": 407, ""end"": 411, ""placeholder"": ""[PERSON_13]"", ""surface_form"": ""زاهر"", ""mask_type"": ""PERSON""}, {""start"": 413, ""end"": 416, ""placeholder"": ""[PERSON_14]"", ""surface_form"": ""سحر"", ""mask_type"": ""PERSON""}, {""start"": 418, ""end"": 422, ""placeholder"": ""[PERSON_7]"", ""surface_form"": ""حازم"", ""mask_type"": ""PERSON""}, {""start"": 423, ""end"": 430, ""placeholder"": ""[PERSON_15]"", ""surface_form"": ""الهواري"", ""mask_type"": ""PERSON""}]",19,approved,,
mt_dial_glf_1719bb5f,train,7113,DIAL_GLF,والله الفلم ما يستاهل كل هذي,والله الفلم ما يستاهل كل هذي,والله الفلم ما يستاهل كل هذي,[],0,approved,,
mt_dial_lev_9cf85293,train,17252,DIAL_LEV,شوفو بلد بديل لاسرائيل ليش فلسطين,شوفو بلد بديل لاسراييل ليش فلسطين,شوفو بلد بديل ل[LOC_1] ليش [LOC_2],"[{""start"": 15, ""end"": 22, ""placeholder"": ""[LOC_1]"", ""surface_form"": ""اسرائيل"", ""mask_type"": ""LOC""}, {""start"": 27, ""end"": 33, ""placeholder"": ""[LOC_2]"", ""surface_form"": ""فلسطين"", ""mask_type"": ""LOC""}]",2,approved,,
mt_msa_995b7a3f,train,3982,MSA,الحضرى لايختلف عليه اثنان انه الحارس الاول افريقيااخيرهايناير,الحضري لايختلف عليه اثنان انه الحارس الاول افريقيااخيرهايناير,الحضرى لايختلف عليه اثنان انه الحارس الاول [LOC_1]اخيرهايناير,"[{""start"": 43, ""end"": 50, ""placeholder"": ""[LOC_1]"", ""surface_form"": ""افريقيا"", ""mask_type"": ""LOC""}]",1,approved,,
mt_dial_egy_1a428902,train,17347,DIAL_EGY,لو هذا الموضوع فى دوله محترمه كان مش هيحصل حاجه غير تطبيق القانون وهو انه خالف القانون ويدفع غرامه ويخرج,لو هذا الموضوع في دوله محترمه كان مش هيحصل حاجه غير تطبيق القانون وهو انه خالف القانون ويدفع غرامه ويخرج,لو هذا الموضوع فى دوله محترمه كان مش هيحصل حاجه غير تطبيق القانون وهو انه خالف القانون ويدفع غرامه ويخرج,[],0,approved,,
mt_dial_glf_9244e827,train,80027,DIAL_GLF,والله مايظبط النصر ( والنطيحه والمترديه ومااكل السبع ) ينهشون من خبراته وميزانيته ! !,والله مايظبط النصر والنطيحه والمترديه ومااكل السبع ينهشون من خبراته وميزانيته,والله مايظبط [ORG_1] ( والنطيحه والمترديه ومااكل السبع ) ينهشون من خبراته وميزانيته ! !,"[{""start"": 13, ""end"": 18, ""placeholder"": ""[ORG_1]"", ""surface_form"": ""النصر"", ""mask_type"": ""ORG""}]",1,approved,,
mt_dial_lev_0f14690f,train,80476,DIAL_LEV,شكراً لكم على النصيحة الغالية . . . أنا كمان كنت ناوي انزل عالاردن بالصيف أغير جو هناك ! ! بس على هيك وضع شكلو لا في تغير جو ولا ما يحزنون ! ! بس تفضاية جيب !,شكرا لكم علي النصيحه الغاليه انا كمان كنت ناوي انزل عالاردن بالصيف اغير جو هناك بس علي هيك وضع شكلو لا في تغير جو ولا ما يحزنون بس تفضايه جيب,شكراً لكم على النصيحة الغالية . . . أنا كمان كنت ناوي انزل عال[LOC_1] بالصيف أغير جو هناك ! ! بس على هيك وضع شكلو لا في تغير جو ولا ما يحزنون ! ! بس تفضاية جيب !,"[{""start"": 62, ""end"": 66, ""placeholder"": ""[LOC_1]"", ""surface_form"": ""اردن"", ""mask_type"": ""LOC""}]",1,approved,,
mt_msa_f72ae9b2,train,31665,MSA,أتمنى أن يعاد النظر بالحكم,اتمني ان يعاد النظر بالحكم,أتمنى أن يعاد النظر بالحكم,[],0,approved,,
