example_id,source_split,source_row_id,dialect,original_text,normalized_text,masked_text,mask_spans_json,mask_count,annotation_status,annotator_model,notes
mt_dial_lev_a577435f,train,36904,DIAL_LEV,والله اشي بسم البدن على,والله اشي بسم البدن علي,والله اشي بسم البدن على,[],0,approved,,
mt_msa_53c044db,train,22662,MSA,لكن سوء التعامل من قبل هذا الجهاز هو مسبب لكل هذه,لكن سوء التعامل من قبل هذا الجهاز هو مسبب لكل هذه,لكن سوء التعامل من قبل هذا الجهاز هو مسبب لكل هذه,[],0,approved,,
mt_dial_egy_145f9f46,train,38105,DIAL_EGY,والمصور / محمود حفناوى بالمنظر الى انتوا شايفينه,والمصور محمود حفناوي بالمنظر الي انتوا شايفينه,والمصور / [PERSON_1] [PERSON_2] بالمنظر الى انتوا شايفينه,"[{""start"": 10, ""end"": 15, ""placeholder"": ""[PERSON_1]"", ""surface_form"": ""محمود"", ""mask_type"": ""PERSON""}, {""start"": 16, ""end"": 22, ""placeholder"": ""[PERSON_2]"", ""surface_form"": ""حفناوى"", ""mask_type"": ""PERSON""}]",2,approved,,
mt_dial_glf_e374beb2,train,6103,DIAL_GLF,[ خلك على مجنونك لا يجيك اللي اجن منه,خلك علي مجنونك لا يجيك اللي اجن منه,[ خلك على مجنونك لا يجيك اللي اجن منه,[],0,approved,,
mt_dial_lev_798f53d0,train,31415,DIAL_LEV,والله ناس معهم جنسية ايطالية,والله ناس معهم جنسيه ايطاليه,والله ناس معهم جنسية [LOC_1],"[{""start"": 21, ""end"": 28, ""placeholder"": ""[LOC_1]"", ""surface_form"": ""ايطالية"", ""mask_type"": ""LOC""}]",1,approved,,
mt_msa_a273d724,train,74394,MSA,اتمنى ان توضغ خطه لسنوات المقبله من حيث ومستوى المعيشه وجميع مايتعلق بحياه المواطن ونحن نشاهد ولله الحمد ازياد في الكثافه السكانيه وبما اننا هالايام يجري فيها التعداد السكاني اتمنى ان لايكون الهدف لمعرفه عدد السكان فقط والذي اريده ان تكون هناك تخطيط مسبق لسنوات القادمه بما يخص,اتمني ان توضغ خطه لسنوات المقبله من حيث ومستوي المعيشه وجميع مايتعلق بحياه المواطن ونحن نشاهد ولله الحمد ازياد في الكثافه السكانيه وبما اننا هالايام يجري فيها التعداد السكاني اتمني ان لايكون الهدف لمعرفه عدد السكان فقط والذي اريده ان تكون هناك تخطيط مسبق لسنوات القادمه بما يخص,اتمنى ان توضغ خطه لسنوات المقبله من حيث ومستوى المعيشه وجميع مايتعلق بحياه المواطن ونحن نشاهد ولله الحمد ازياد في الكثافه السكانيه وبما اننا هالايام يجري فيها التعداد السكاني اتمنى ان لايكون الهدف لمعرفه عدد السكان فقط والذي اريده ان تكون هناك تخطيط مسبق لسنوات القادمه بما يخص,[],0,approved,,
mt_dial_egy_abee124d,train,62748,DIAL_EGY,لما كلنا بنحبك ياريس خايف من ايه ولا انته مش عارف تقوم من على الكرسى انا عارف طبعا انك عارف مصلحتنا اكتر مننا يعنى,لما كلنا بنحبك ياريس خايف من ايه ولا انته مش عارف تقوم من علي الكرسي انا عارف طبعا انك عارف مصلحتنا اكتر مننا يعني,لما كلنا بنحبك ياريس خايف من ايه ولا انته مش عارف تقوم من على الكرسى انا عارف طبعا انك عارف مصلحتنا اكتر مننا يعنى,[],0,approved,,
mt_dial_glf_db611a4d,train,37988,DIAL_GLF,والله ونعم بأهل الرس . . . على فكره وش يرجع ابراهيم باشا . . . وهل هو كان,والله ونعم باهل الرس علي فكره وش يرجع ابراهيم باشا وهل هو كان,والله ونعم بأهل [LOC_1] . . . على فكره وش يرجع [PERSON_1] [PERSON_2] . . . وهل هو كان,"[{""start"": 16, ""end"": 20, ""placeholder"": ""[LOC_1]"", ""surface_form"": ""الرس"", ""mask_type"": ""LOC""}, {""start"": 44, ""end"": 51, ""placeholder"": ""[PERSON_1]"", ""surface_form"": ""ابراهيم"", ""mask_type"": ""PERSON""}, {""start"": 52, ""end"": 56, ""placeholder"": ""[PERSON_2]"", ""surface_form"": ""باشا"", ""mask_type"": ""PERSON""}]",3,approved,,
mt_dial_lev_f831051f,train,30254,DIAL_LEV,والله لو بالهند بحكي ماشي بس عنا هاهاهاها خبر حلو عنجد . . . هادا أكيد إنسان متخفي بهيئة قرد هاهاهاها . .,والله لو بالهند بحكي ماشي بس عنا هاهاهاها خبر حلو عنجد هادا اكيد انسان متخفي بهييه قرد هاهاهاها,والله لو ب[LOC_1] بحكي ماشي بس عنا هاهاهاها خبر حلو عنجد . . . هادا أكيد إنسان متخفي بهيئة قرد هاهاهاها . .,"[{""start"": 10, ""end"": 15, ""placeholder"": ""[LOC_1]"", ""surface_form"": ""الهند"", ""mask_type"": ""LOC""}]",1,approved,,
mt_msa_48428cdb,train,83274,MSA,"يصب في مصلحة الزعيم , خاصه وإن دينيلسون لاعب مؤثر جداً .",يصب في مصلحه الزعيم خاصه وان دينيلسون لاعب موثر جدا,"يصب في مصلحة الزعيم , خاصه وإن [PERSON_1] لاعب مؤثر جداً .","[{""start"": 31, ""end"": 39, ""placeholder"": ""[PERSON_1]"", ""surface_form"": ""دينيلسون"", ""mask_type"": ""PERSON""}]",1,approved,,
