example_id,source_split,source_row_id,dialect,original_text,normalized_text,masked_text,mask_spans_json,mask_count,annotation_status,annotator_model,notes
mt_dial_lev_94c2ae73,train,69679,DIAL_LEV,مسكينه واجهات هالمحلات دايما جايه الدقه,مسكينه واجهات هالمحلات دايما جايه الدقه,مسكينه واجهات هالمحلات دايما جايه الدقه,[],0,approved,,
mt_msa_a586949a,train,85421,MSA,انا لله وانا اليه راجعون اللهم اغفر وتجاوز فان عبدك جاهل,انا لله وانا اليه راجعون اللهم اغفر وتجاوز فان عبدك جاهل,انا لله وانا اليه راجعون اللهم اغفر وتجاوز فان عبدك جاهل,[],0,approved,,
mt_dial_egy_14fb61b1,train,9715,DIAL_EGY,والله الواحد فرحان انه من الصعيد وعايش فى الصعيد بدل المسخره وقله الادب الا الواحد بيشوفه ثم الصور دى حجات عاديه وبتتكرر كل يوم فى سور جامعه القاهره وكورنيش النيل ووسط البلد شئ مش غريب على العاصمه بس الغريب ان مفيش نخوه كل واحد سايب بناته دايره على حل شعره للاسف مفيش رجاله وربنا يستر على,والله الواحد فرحان انه من الصعيد وعايش في الصعيد بدل المسخره وقله الادب الا الواحد بيشوفه ثم الصور دي حجات عاديه وبتتكرر كل يوم في سور جامعه القاهره وكورنيش النيل ووسط البلد شي مش غريب علي العاصمه بس الغريب ان مفيش نخوه كل واحد سايب بناته دايره علي حل شعره للاسف مفيش رجاله وربنا يستر علي,والله الواحد فرحان انه من [LOC_1] وعايش فى [LOC_1] بدل المسخره وقله الادب الا الواحد بيشوفه ثم الصور دى حجات عاديه وبتتكرر كل يوم فى سور جامعه [LOC_2] وكورنيش [LOC_3] ووسط البلد شئ مش غريب على العاصمه بس الغريب ان مفيش نخوه كل واحد سايب بناته دايره على حل شعره للاسف مفيش رجاله وربنا يستر على,"[{""start"": 26, ""end"": 32, ""placeholder"": ""[LOC_1]"", ""surface_form"": ""الصعيد"", ""mask_type"": ""LOC""}, {""start"": 42, ""end"": 48, ""placeholder"": ""[LOC_1]"", ""surface_form"": ""الصعيد"", ""mask_type"": ""LOC""}, {""start"": 141, ""end"": 148, ""placeholder"": ""[LOC_2]"", ""surface_form"": ""القاهره"", ""mask_type"": ""LOC""}, {""start"": 157, ""end"": 162, ""placeholder"": ""[LOC_3]"", ""surface_form"": ""النيل"", ""mask_type"": ""LOC""}]",4,approved,,
mt_dial_glf_f5d761ec,train,11139,DIAL_GLF,يستاهل الإنتر وعقبال ما ياخذ,يستاهل الانتر وعقبال ما ياخذ,يستاهل [ORG_1] وعقبال ما ياخذ,"[{""start"": 7, ""end"": 13, ""placeholder"": ""[ORG_1]"", ""surface_form"": ""الإنتر"", ""mask_type"": ""ORG""}]",1,approved,,
mt_dial_lev_71038a0b,train,59454,DIAL_LEV,مبروك يا كبير والله انك كبير يا الوحدات والله انكم اسود ابناء اسود الف مبروك للبيكاسو رافت,مبروك يا كبير والله انك كبير يا الوحدات والله انكم اسود ابناء اسود الف مبروك للبيكاسو رافت,مبروك يا كبير والله انك كبير يا [ORG_1] والله انكم اسود ابناء اسود الف مبروك للبيكاسو [PERSON_1],"[{""start"": 32, ""end"": 39, ""placeholder"": ""[ORG_1]"", ""surface_form"": ""الوحدات"", ""mask_type"": ""ORG""}, {""start"": 86, ""end"": 90, ""placeholder"": ""[PERSON_1]"", ""surface_form"": ""رافت"", ""mask_type"": ""PERSON""}]",2,approved,,
mt_msa_7eb48ca0,train,60426,MSA,البداية تشويه للحكام و طلب للديمقراطية و الحرية وا لنهاية شعب يقتل بعضه,البدايه تشويه للحكام و طلب للديمقراطيه و الحريه وا لنهايه شعب يقتل بعضه,البداية تشويه للحكام و طلب للديمقراطية و الحرية وا لنهاية شعب يقتل بعضه,[],0,approved,,
mt_dial_egy_e3a7e590,train,27991,DIAL_EGY,التاني : ان الخبر صحيح والمصريين اكلوا 7000 حمار ومحصلهمش حاجة . . . وده برضه مش وحش معنى ذلك ان لحم الحمير غير ضار والشعب هايضرب لحم حمير لما,التاني ان الخبر صحيح والمصريين اكلوا 7000 حمار ومحصلهمش حاجه وده برضه مش وحش معني ذلك ان لحم الحمير غير ضار والشعب هايضرب لحم حمير لما,[NUM_1] : ان الخبر صحيح والمصريين اكلوا [NUM_2] حمار ومحصلهمش حاجة . . . وده برضه مش وحش معنى ذلك ان لحم الحمير غير ضار والشعب هايضرب لحم حمير لما,"[{""start"": 0, ""end"": 6, ""placeholder"": ""[NUM_1]"", ""surface_form"": ""التاني"", ""mask_type"": ""NUM""}, {""start"": 39, ""end"": 43, ""placeholder"": ""[NUM_2]"", ""surface_form"": ""7000"", ""mask_type"": ""NUM""}]",2,approved,,
mt_dial_glf_e10f7b55,train,78386,DIAL_GLF,واول شرطته على شغالتي بان الجوال ممنوع واذا اردت الاتصال باهلك اشتري لك بطاقة اتصال ومن الثابت تتكلم ولله الحمد الامن مسستب مع,واول شرطته علي شغالتي بان الجوال ممنوع واذا اردت الاتصال باهلك اشتري لك بطاقه اتصال ومن الثابت تتكلم ولله الحمد الامن مسستب مع,واول شرطته على شغالتي بان الجوال ممنوع واذا اردت الاتصال باهلك اشتري لك بطاقة اتصال ومن الثابت تتكلم ولله الحمد الامن مسستب مع,[],0,approved,,
mt_dial_lev_7ed84eb3,train,53883,DIAL_LEV,انس يا هيفاء وهبي الاسطول وزدوري على ( كر ) اركبي عليه اريحلك يوصلم الى,انس يا هيفاء وهبي الاسطول وزدوري علي كر اركبي عليه اريحلك يوصلم الي,انس يا [PERSON_1] [PERSON_2] الاسطول وزدوري على ( كر ) اركبي عليه اريحلك يوصلم الى,"[{""start"": 7, ""end"": 12, ""placeholder"": ""[PERSON_1]"", ""surface_form"": ""هيفاء"", ""mask_type"": ""PERSON""}, {""start"": 13, ""end"": 17, ""placeholder"": ""[PERSON_2]"", ""surface_form"": ""وهبي"", ""mask_type"": ""PERSON""}]",2,approved,,
mt_msa_fd64c7e2,train,84999,MSA,كل البلاوي والمشاكل حصلت للجنوبيين الحضارمه هي بعد ان تم الاحتلال الشمالي للجنوب نحن لانرضى الابالاستقلال عن الاحتلال الشمالي حتى لوبقي اخر مواطن جنوبي لتكن لنا دولتنا وننعم بخيراتها ببدون اقصاء ونهب الاراضي والمناصب منى قبل الشماليين,كل البلاوي والمشاكل حصلت للجنوبيين الحضارمه هي بعد ان تم الاحتلال الشمالي للجنوب نحن لانرضي الابالاستقلال عن الاحتلال الشمالي حتي لوبقي اخر مواطن جنوبي لتكن لنا دولتنا وننعم بخيراتها ببدون اقصاء ونهب الاراضي والمناصب مني قبل الشماليين,كل البلاوي والمشاكل حصلت للجنوبيين الحضارمه هي بعد ان تم الاحتلال الشمالي للجنوب نحن لانرضى الابالاستقلال عن الاحتلال الشمالي حتى لوبقي اخر مواطن جنوبي لتكن لنا دولتنا وننعم بخيراتها ببدون اقصاء ونهب الاراضي والمناصب منى قبل الشماليين,[],0,approved,,
