example_id,source_split,source_row_id,dialect,original_text,normalized_text,masked_text,mask_spans_json,mask_count,annotation_status,annotator_model,notes
mt_dial_egy_892770b7,train,68136,DIAL_EGY,هو امريكا مش مفروض تركز مع ايران و النووى . ؟ ؟ شغاله نفسها بمصر اوى الايام دى ليه ؟ مش لاقية انتهاكات حقوق انسان و لا قمع فى غزة او ايران او سوريا ؟ يعنى بتغض البصر عن افعال نتنياهو فى القدس و غزة و اسرائيل مش بتجفر انفاق من ناحيتها ؟ و اللا اسرائيل تفجر انفاق من ناحيتها حلال لكن مصر من ناحيتها حرام ؟ مش كفاية موضوع العراق ؟ ! شوية مصر ليه بتقمع المعارضة ؟ رغم ان امريكا بتقبض على اى شخص فى امريكا مربى ذقنه بحجة انه مشتبه فيه و يهدد الامن ! و خربت العراق بحاله رغم ان مافيهوش نووى ! و شاغلة نفسها بموضوع الاقياط و عمالة تقول حقوق الانسان ! و شاغلة نفسها بمن سيتولى حكم مصر ! هو مش امريكا برضو بتساند البرادعى,هو امريكا مش مفروض تركز مع ايران و النووي شغاله نفسها بمصر اوي الايام دي ليه مش لاقيه انتهاكات حقوق انسان و لا قمع في غزه او ايران او سوريا يعني بتغض البصر عن افعال نتنياهو في القدس و غزه و اسراييل مش بتجفر انفاق من ناحيتها و اللا اسراييل تفجر انفاق من ناحيتها حلال لكن مصر من ناحيتها حرام مش كفايه موضوع العراق شويه مصر ليه بتقمع المعارضه رغم ان امريكا بتقبض علي اي شخص في امريكا مربي ذقنه بحجه انه مشتبه فيه و يهدد الامن و خربت العراق بحاله رغم ان مافيهوش نووي و شاغله نفسها بموضوع الاقياط و عماله تقول حقوق الانسان و شاغله نفسها بمن سيتولي حكم مصر هو مش امريكا برضو بتساند البرادعي,هو [LOC_1] مش مفروض تركز مع [LOC_2] و النووى . ؟ ؟ شغاله نفسها ب[LOC_3] اوى الايام دى ليه ؟ مش لاقية انتهاكات حقوق انسان و لا قمع فى [LOC_4] او [LOC_2] او [LOC_5] ؟ يعنى بتغض البصر عن افعال [PERSON_1] فى [LOC_6] و [LOC_4] و [LOC_7] مش بتجفر انفاق من ناحيتها ؟ و اللا [LOC_7] تفجر انفاق من ناحيتها حلال لكن [LOC_3] من ناحيتها حرام ؟ مش كفاية موضوع [LOC_8] ؟ ! شوية [LOC_3] ليه بتقمع المعارضة ؟ رغم ان [LOC_1] بتقبض على اى شخص فى [LOC_1] مربى ذقنه بحجة انه مشتبه فيه و يهدد الامن ! و خربت [LOC_8] بحاله رغم ان مافيهوش نووى ! و شاغلة نفسها بموضوع الاقياط و عمالة تقول حقوق الانسان ! و شاغلة نفسها بمن سيتولى حكم [LOC_3] ! هو مش [LOC_1] برضو بتساند [PERSON_2],"[{""start"": 3, ""end"": 9, ""placeholder"": ""[LOC_1]"", ""surface_form"": ""امريكا"", ""mask_type"": ""LOC""}, {""start"": 27, ""end"": 32, ""placeholder"": ""[LOC_2]"", ""surface_form"": ""ايران"", ""mask_type"": ""LOC""}, {""start"": 61, ""end"": 64, ""placeholder"": ""[LOC_3]"", ""surface_form"": ""مصر"", ""mask_type"": ""LOC""}, {""start"": 126, ""end"": 129, ""placeholder"": ""[LOC_4]"", ""surface_form"": ""غزة"", ""mask_type"": ""LOC""}, {""start"": 133, ""end"": 138, ""placeholder"": ""[LOC_2]"", ""surface_form"": ""ايران"", ""mask_type"": ""LOC""}, {""start"": 142, ""end"": 147, ""placeholder"": ""[LOC_5]"", ""surface_form"": ""سوريا"", ""mask_type"": ""LOC""}, {""start"": 175, ""end"": 182, ""placeholder"": ""[PERSON_1]"", ""surface_form"": ""نتنياهو"", ""mask_type"": ""PERSON""}, {""start"": 186, ""end"": 191, ""placeholder"": ""[LOC_6]"", ""surface_form"": ""القدس"", ""mask_type"": ""LOC""}, {""start"": 194, ""end"": 197, ""placeholder"": ""[LOC_4]"", ""surface_form"": ""غزة"", ""mask_type"": ""LOC""}, {""start"": 200, ""end"": 207, ""placeholder"": ""[LOC_7]"", ""surface_form"": ""اسرائيل"", ""mask_type"": ""LOC""}, {""start"": 243, ""end"": 250, ""placeholder"": ""[LOC_7]"", ""surface_form"": ""اسرائيل"", ""mask_type"": ""LOC""}, {""start"": 282, ""end"": 285, ""placeholder"": ""[LOC_3]"", ""surface_form"": ""مصر"", ""mask_type"": ""LOC""}, {""start"": 319, ""end"": 325, ""placeholder"": ""[LOC_8]"", ""surface_form"": ""العراق"", ""mask_type"": ""LOC""}, {""start"": 335, ""end"": 338, ""placeholder"": ""[LOC_3]"", ""surface_form"": ""مصر"", ""mask_type"": ""LOC""}, {""start"": 367, ""end"": 373, ""placeholder"": ""[LOC_1]"", ""surface_form"": ""امريكا"", ""mask_type"": ""LOC""}, {""start"": 394, ""end"": 400, ""placeholder"": ""[LOC_1]"", ""surface_form"": ""امريكا"", ""mask_type"": ""LOC""}, {""start"": 452, ""end"": 458, ""placeholder"": ""[LOC_8]"", ""surface_form"": ""العراق"", ""mask_type"": ""LOC""}, {""start"": 573, ""end"": 576, ""placeholder"": ""[LOC_3]"", ""surface_form"": ""مصر"", ""mask_type"": ""LOC""}, {""start"": 585, ""end"": 591, ""placeholder"": ""[LOC_1]"", ""surface_form"": ""امريكا"", ""mask_type"": ""LOC""}, {""start"": 604, ""end"": 612, ""placeholder"": ""[PERSON_2]"", ""surface_form"": ""البرادعى"", ""mask_type"": ""PERSON""}]",20,approved,,
mt_dial_glf_fe8a9b94,train,6147,DIAL_GLF,حنا الخبر والدمام طيب ومملكة البحرين وش,حنا الخبر والدمام طيب ومملكه البحرين وش,حنا [LOC_1] و[LOC_2] طيب و[LOC_3] وش,"[{""start"": 4, ""end"": 9, ""placeholder"": ""[LOC_1]"", ""surface_form"": ""الخبر"", ""mask_type"": ""LOC""}, {""start"": 11, ""end"": 17, ""placeholder"": ""[LOC_2]"", ""surface_form"": ""الدمام"", ""mask_type"": ""LOC""}, {""start"": 23, ""end"": 36, ""placeholder"": ""[LOC_3]"", ""surface_form"": ""مملكة البحرين"", ""mask_type"": ""LOC""}]",3,approved,,
mt_dial_lev_99fe3f4a,train,52478,DIAL_LEV,البوم رائع جدا كلمات واللحان رائعة على فكرة جميع البوماته رائعة بحسها قريبة,البوم رايع جدا كلمات واللحان رايعه علي فكره جميع البوماته رايعه بحسها قريبه,البوم رائع جدا كلمات واللحان رائعة على فكرة جميع البوماته رائعة بحسها قريبة,[],0,approved,,
mt_msa_22a28fbb,train,63763,MSA,ثانيا لابد من وجود وزرات مسيحين حتي تتحقق,ثانيا لابد من وجود وزرات مسيحين حتي تتحقق,ثانيا لابد من وجود وزرات مسيحين حتي تتحقق,[],0,approved,,
mt_dial_egy_3872499f,train,6271,DIAL_EGY,يا كاباتن يا محترمين يا مجلس الأدارة يا موقرين أرجوكم أقيلوه فورا قبل أن يحدث ما لا تحمد عقباه,يا كاباتن يا محترمين يا مجلس الاداره يا موقرين ارجوكم اقيلوه فورا قبل ان يحدث ما لا تحمد عقباه,يا كاباتن يا محترمين يا مجلس الأدارة يا موقرين أرجوكم أقيلوه فورا قبل أن يحدث ما لا تحمد عقباه,[],0,approved,,
mt_dial_glf_3843e07e,train,17326,DIAL_GLF,والله زين برنامج يباع في المبلغ هذا طيب لوهو برنامج عربي كم ينباع اعتقد مايتعده ؟ ؟,والله زين برنامج يباع في المبلغ هذا طيب لوهو برنامج عربي كم ينباع اعتقد مايتعده,والله زين برنامج يباع في المبلغ هذا طيب لوهو برنامج عربي كم ينباع اعتقد مايتعده ؟ ؟,[],0,approved,,
mt_dial_lev_b6c34cd9,train,42393,DIAL_LEV,والله تمام بعد 10 سنين صرنا نسمع في تكريم,والله تمام بعد 10 سنين صرنا نسمع في تكريم,والله تمام بعد [NUM_1] سنين صرنا نسمع في تكريم,"[{""start"": 15, ""end"": 17, ""placeholder"": ""[NUM_1]"", ""surface_form"": ""10"", ""mask_type"": ""NUM""}]",1,approved,,
mt_msa_33c87ef2,train,50481,MSA,تعسا لك كيف تتجرأ على استعمال اسمي يا,تعسا لك كيف تتجرا علي استعمال اسمي يا,تعسا لك كيف تتجرأ على استعمال اسمي يا,[],0,approved,,
mt_dial_glf_8c5bbdcf,train,20648,DIAL_GLF,ترا عيالنا عاطلين ورواتبنا ماتغطي نصف,ترا عيالنا عاطلين ورواتبنا ماتغطي نصف,ترا عيالنا عاطلين ورواتبنا ماتغطي نصف,[],0,approved,,
mt_dial_lev_cc98f1e2,train,32997,DIAL_LEV,يالله منيح عنا اكتفاء من بيض المائده حطو علية ضريبة التاني بكفي اللحمه والجاج اسعارهم بالعلالي خلي العالم تاكل بيض ولا حاسدينهم على البيض,يالله منيح عنا اكتفاء من بيض المايده حطو عليه ضريبه التاني بكفي اللحمه والجاج اسعارهم بالعلالي خلي العالم تاكل بيض ولا حاسدينهم علي البيض,يالله منيح عنا اكتفاء من بيض المائده حطو علية ضريبة التاني بكفي اللحمه والجاج اسعارهم بالعلالي خلي العالم تاكل بيض ولا حاسدينهم على البيض,[],0,approved,,
