example_id,source_split,source_row_id,dialect,original_text,normalized_text,masked_text,mask_spans_json,mask_count,annotation_status,annotator_model,notes
mt_dial_egy_3f542f24,train,63415,DIAL_EGY,- البرادعي دخل الوكالة كموظف شئون قانونية . . . لا يفهم في المفاعلات وصعد بسرعة البرق . . . والسبب الأمريكان . .,البرادعي دخل الوكاله كموظف شيون قانونيه لا يفهم في المفاعلات وصعد بسرعه البرق والسبب الامريكان,- [PERSON_1] دخل الوكالة كموظف شئون قانونية . . . لا يفهم في المفاعلات وصعد بسرعة البرق . . . والسبب [LOC_1] . .,"[{""start"": 2, ""end"": 10, ""placeholder"": ""[PERSON_1]"", ""surface_form"": ""البرادعي"", ""mask_type"": ""PERSON""}, {""start"": 99, ""end"": 108, ""placeholder"": ""[LOC_1]"", ""surface_form"": ""الأمريكان"", ""mask_type"": ""LOC""}]",2,approved,,
mt_dial_glf_e8c39c6b,train,27206,DIAL_GLF,الحين من عقب بنت العسكر البياض,الحين من عقب بنت العسكر البياض,الحين من عقب بنت العسكر البياض,[],0,approved,,
mt_dial_lev_64fef4c0,train,29750,DIAL_LEV,- ما حدا عاتبك على مديحك لحسونة الشيخ وحاتم عقل . . بالعكس . . خطوة جيدة ومشكور عليها جدا . . فليش بتجيب سيرة هذا الموضوع ؟,ما حدا عاتبك علي مديحك لحسونه الشيخ وحاتم عقل بالعكس خطوه جيده ومشكور عليها جدا فليش بتجيب سيره هذا الموضوع,- ما حدا عاتبك على مديحك ل[PERSON_1] و[PERSON_2] . . بالعكس . . خطوة جيدة ومشكور عليها جدا . . فليش بتجيب سيرة هذا الموضوع ؟,"[{""start"": 26, ""end"": 37, ""placeholder"": ""[PERSON_1]"", ""surface_form"": ""حسونة الشيخ"", ""mask_type"": ""PERSON""}, {""start"": 39, ""end"": 47, ""placeholder"": ""[PERSON_2]"", ""surface_form"": ""حاتم عقل"", ""mask_type"": ""PERSON""}]",2,approved,,
mt_dial_egy_faa83d41,train,84710,DIAL_EGY,حسبى الله ونعم الوكبل هوا ده تعليم ولا كبريه فين وزير التربيه والتعليم ربنا يسطر وشويه كده ويقولك الراقصه دينا هتعمل حفل فى الجامعه لاخراج المواهب ونشر الثقافه الشرقيه للرقص اللهم احفظنا من هذا الزمان ونعوذ بك من زمن كثرت فيه,حسبي الله ونعم الوكبل هوا ده تعليم ولا كبريه فين وزير التربيه والتعليم ربنا يسطر وشويه كده ويقولك الراقصه دينا هتعمل حفل في الجامعه لاخراج المواهب ونشر الثقافه الشرقيه للرقص اللهم احفظنا من هذا الزمان ونعوذ بك من زمن كثرت فيه,حسبى الله ونعم الوكبل هوا ده تعليم ولا كبريه فين وزير التربيه والتعليم ربنا يسطر وشويه كده ويقولك الراقصه [PERSON_1] هتعمل حفل فى الجامعه لاخراج المواهب ونشر الثقافه الشرقيه للرقص اللهم احفظنا من هذا الزمان ونعوذ بك من زمن كثرت فيه,"[{""start"": 106, ""end"": 110, ""placeholder"": ""[PERSON_1]"", ""surface_form"": ""دينا"", ""mask_type"": ""PERSON""}]",1,approved,,
mt_dial_glf_b76405d0,train,48857,DIAL_GLF,اقول ما تلاحظون كل ما طلع مشرووع والا فيها,اقول ما تلاحظون كل ما طلع مشرووع والا فيها,اقول ما تلاحظون كل ما طلع مشرووع والا فيها,[],0,approved,,
mt_dial_lev_ebdb879b,train,51161,DIAL_LEV,ياريت ايضل هاد الدعم بعد مشاركه المنتخب في النهائيات وخلق برامج تطوير لكره السله على مستوى عالي وتكثيف الحملات الاعلانيهالخاصه بالمنتخب و الدوري الاردني من خلال الاعلام المرئي,ياريت ايضل هاد الدعم بعد مشاركه المنتخب في النهاييات وخلق برامج تطوير لكره السله علي مستوي عالي وتكثيف الحملات الاعلانيهالخاصه بالمنتخب و الدوري الاردني من خلال الاعلام المريي,ياريت ايضل هاد الدعم بعد مشاركه المنتخب في النهائيات وخلق برامج تطوير لكره السله على مستوى عالي وتكثيف الحملات الاعلانيهالخاصه بالمنتخب و الدوري [LOC_1] من خلال الاعلام المرئي,"[{""start"": 145, ""end"": 152, ""placeholder"": ""[LOC_1]"", ""surface_form"": ""الاردني"", ""mask_type"": ""LOC""}]",1,approved,,
mt_msa_8322f038,train,74115,MSA,""" اللهم يامقلب القلوب والأبصار ثبت قلبي على دينك",اللهم يامقلب القلوب والابصار ثبت قلبي علي دينك,""" اللهم يامقلب القلوب والأبصار ثبت قلبي على دينك",[],0,approved,,
mt_dial_egy_9afebc2a,train,1755,DIAL_EGY,ياعم شوبير ارحمنا وكفياك بقة داانت سوئت سمعة الاعلام الرياضى المصرى فى كل مكان يااخى ان كنت مجنون تليفزيون هاتلك كاميرا فيديو واجر حد يصورك وتليفزيون صغير واعد طول النهار والليل اتفرج على نفسك واقول هية انا هو انا هو واتقى الله فى نفسك,ياعم شوبير ارحمنا وكفياك بقه داانت سويت سمعه الاعلام الرياضي المصري في كل مكان يااخي ان كنت مجنون تليفزيون هاتلك كاميرا فيديو واجر حد يصورك وتليفزيون صغير واعد طول النهار والليل اتفرج علي نفسك واقول هيه انا هو انا هو واتقي الله في نفسك,ياعم [PERSON_1] ارحمنا وكفياك بقة داانت سوئت سمعة الاعلام الرياضى [LOC_1] فى كل مكان يااخى ان كنت مجنون تليفزيون هاتلك كاميرا فيديو واجر حد يصورك وتليفزيون صغير واعد طول النهار والليل اتفرج على نفسك واقول هية انا هو انا هو واتقى الله فى نفسك,"[{""start"": 5, ""end"": 10, ""placeholder"": ""[PERSON_1]"", ""surface_form"": ""شوبير"", ""mask_type"": ""PERSON""}, {""start"": 61, ""end"": 67, ""placeholder"": ""[LOC_1]"", ""surface_form"": ""المصرى"", ""mask_type"": ""LOC""}]",2,approved,,
mt_dial_glf_9a06a47f,train,23052,DIAL_GLF,أبو بكر بالفقيه هرم من اهرامات الفن الخليجي والعربي ويستاهل المرحوم فايق عبدالجليل الإطراء الرحمة,ابو بكر بالفقيه هرم من اهرامات الفن الخليجي والعربي ويستاهل المرحوم فايق عبدالجليل الاطراء الرحمه,أبو بكر بالفقيه هرم من اهرامات الفن الخليجي والعربي ويستاهل المرحوم [PERSON_1] الإطراء الرحمة,"[{""start"": 68, ""end"": 82, ""placeholder"": ""[PERSON_1]"", ""surface_form"": ""فايق عبدالجليل"", ""mask_type"": ""PERSON""}]",1,approved,,
mt_dial_lev_d603a93b,train,78906,DIAL_LEV,والله خبر بفرح كل الكتب الغث والسمين رح يصير بايدين,والله خبر بفرح كل الكتب الغث والسمين رح يصير بايدين,والله خبر بفرح كل الكتب الغث والسمين رح يصير بايدين,[],0,approved,,
