example_id,source_split,source_row_id,dialect,original_text,normalized_text,masked_text,mask_spans_json,mask_count,annotation_status,annotator_model,notes
mt_dial_lev_628f4fd5,train,75103,DIAL_LEV,لو السن الماضية ما فزتو علينا في الدوري كان الكم ست سنوات ما فزتو علينااهذا,لو السن الماضيه ما فزتو علينا في الدوري كان الكم ست سنوات ما فزتو علينااهذا,لو السن الماضية ما فزتو علينا في الدوري كان الكم [NUM_1] سنوات ما فزتو علينااهذا,"[{""start"": 49, ""end"": 51, ""placeholder"": ""[NUM_1]"", ""surface_form"": ""ست"", ""mask_type"": ""NUM""}]",1,approved,,
mt_msa_0fd8e53d,train,72549,MSA,نتمنى لك التوفيق دكتور حسين ولزملاك وحفظ الله,نتمني لك التوفيق دكتور حسين ولزملاك وحفظ الله,نتمنى لك التوفيق دكتور [PERSON_1] ولزملاك وحفظ الله,"[{""start"": 23, ""end"": 27, ""placeholder"": ""[PERSON_1]"", ""surface_form"": ""حسين"", ""mask_type"": ""PERSON""}]",1,approved,,
mt_dial_egy_a084aec4,train,32070,DIAL_EGY,ليه دايما خيرك يا مصر مش لولادك,ليه دايما خيرك يا مصر مش لولادك,ليه دايما خيرك يا [LOC_1] مش لولادك,"[{""start"": 18, ""end"": 21, ""placeholder"": ""[LOC_1]"", ""surface_form"": ""مصر"", ""mask_type"": ""LOC""}]",1,approved,,
mt_dial_glf_406177e7,train,15058,DIAL_GLF,من الشوط الاول ومطرود من الانتر لاعب وعجزتو تجيبون هدف حتى الهدف جى مو من مجهودكم ه تسلل هع هع وميسي ياعمري ماقدر يسوي شي مسكين قدامه لاعب كبير,من الشوط الاول ومطرود من الانتر لاعب وعجزتو تجيبون هدف حتي الهدف جي مو من مجهودكم ه تسلل هع هع وميسي ياعمري ماقدر يسوي شي مسكين قدامه لاعب كبير,من الشوط الاول ومطرود من [ORG_1] لاعب وعجزتو تجيبون هدف حتى الهدف جى مو من مجهودكم ه تسلل هع هع و[PERSON_1] ياعمري ماقدر يسوي شي مسكين قدامه لاعب كبير,"[{""start"": 25, ""end"": 31, ""placeholder"": ""[ORG_1]"", ""surface_form"": ""الانتر"", ""mask_type"": ""ORG""}, {""start"": 96, ""end"": 100, ""placeholder"": ""[PERSON_1]"", ""surface_form"": ""ميسي"", ""mask_type"": ""PERSON""}]",2,approved,,
mt_dial_lev_12b0036b,train,36645,DIAL_LEV,والله يا جماعة الخير مش عارف شو بدي اعلق على هذا الخبر البشع الي هز مشاعر كل الناس !,والله يا جماعه الخير مش عارف شو بدي اعلق علي هذا الخبر البشع الي هز مشاعر كل الناس,والله يا جماعة الخير مش عارف شو بدي اعلق على هذا الخبر البشع الي هز مشاعر كل الناس !,[],0,approved,,
mt_dial_egy_dd9cd9c3,train,22700,DIAL_EGY,ممكن اعرف ازاى المراه هاتطلع منصة القضاه وهيهحامل او وهيهعندها ظروف نسائيه وازاى هيه تحكم فى حقوق الناس وبعدين ممكن هيه تؤئدى الخدمه,ممكن اعرف ازاي المراه هاتطلع منصه القضاه وهيهحامل او وهيهعندها ظروف نساييه وازاي هيه تحكم في حقوق الناس وبعدين ممكن هيه تويدي الخدمه,ممكن اعرف ازاى المراه هاتطلع منصة القضاه وهيهحامل او وهيهعندها ظروف نسائيه وازاى هيه تحكم فى حقوق الناس وبعدين ممكن هيه تؤئدى الخدمه,[],0,approved,,
mt_dial_glf_d9d1c34c,train,11208,DIAL_GLF,قال لعدم تكافل النسب ! ! ! ! بالله مو هذا الظلم,قال لعدم تكافل النسب بالله مو هذا الظلم,قال لعدم تكافل النسب ! ! ! ! بالله مو هذا الظلم,[],0,approved,,
mt_dial_lev_68216995,train,59975,DIAL_LEV,يعني بتضحكو على هالشعب المسكين بتفكرونا مغفلين . . . يا اخوان اقترحت من زمان انه رواتبنافيها زياده . . خلي الحكومه تتوكل بكل الراتب احنا ما بدنا رواتب وخلولنا كل شي بلاش مسامحين الحكومه ويطعمونا مثل ما بدهم يطعمونا هوا ولا غيره بس يحلو عنا فوق ما كلنا مديونين بزيدو الدين .,يعني بتضحكو علي هالشعب المسكين بتفكرونا مغفلين يا اخوان اقترحت من زمان انه رواتبنافيها زياده خلي الحكومه تتوكل بكل الراتب احنا ما بدنا رواتب وخلولنا كل شي بلاش مسامحين الحكومه ويطعمونا مثل ما بدهم يطعمونا هوا ولا غيره بس يحلو عنا فوق ما كلنا مديونين بزيدو الدين,يعني بتضحكو على هالشعب المسكين بتفكرونا مغفلين . . . يا اخوان اقترحت من زمان انه رواتبنافيها زياده . . خلي الحكومه تتوكل بكل الراتب احنا ما بدنا رواتب وخلولنا كل شي بلاش مسامحين الحكومه ويطعمونا مثل ما بدهم يطعمونا هوا ولا غيره بس يحلو عنا فوق ما كلنا مديونين بزيدو الدين .,[],0,approved,,
mt_msa_dc27e479,train,81342,MSA,نزل في البرازيل وإيطاليا قطعهم لدرجة ان دونجا غير روبينيو لما فشل في إيجاد حل,نزل في البرازيل وايطاليا قطعهم لدرجه ان دونجا غير روبينيو لما فشل في ايجاد حل,نزل في [LOC_1] و[LOC_2] قطعهم لدرجة ان [PERSON_1] غير [PERSON_2] لما فشل في إيجاد حل,"[{""start"": 7, ""end"": 15, ""placeholder"": ""[LOC_1]"", ""surface_form"": ""البرازيل"", ""mask_type"": ""LOC""}, {""start"": 17, ""end"": 24, ""placeholder"": ""[LOC_2]"", ""surface_form"": ""إيطاليا"", ""mask_type"": ""LOC""}, {""start"": 40, ""end"": 45, ""placeholder"": ""[PERSON_1]"", ""surface_form"": ""دونجا"", ""mask_type"": ""PERSON""}, {""start"": 50, ""end"": 57, ""placeholder"": ""[PERSON_2]"", ""surface_form"": ""روبينيو"", ""mask_type"": ""PERSON""}]",4,approved,,
mt_dial_egy_fdb0fa90,train,18467,DIAL_EGY,ارحمونا بالمسمات التي كلها مجاملات اشتغلوا صح مرة علي شان خاطر مصر الدولة الغلبانة بالقوي ولادة تايهين حرام ووفروا فلوسناللاجيال وبلاش تقليد الغرب غلط دول بتوع دراسات,ارحمونا بالمسمات التي كلها مجاملات اشتغلوا صح مره علي شان خاطر مصر الدوله الغلبانه بالقوي ولاده تايهين حرام ووفروا فلوسناللاجيال وبلاش تقليد الغرب غلط دول بتوع دراسات,ارحمونا بالمسمات التي كلها مجاملات اشتغلوا صح مرة علي شان خاطر [LOC_1] الدولة الغلبانة بالقوي ولادة تايهين حرام ووفروا فلوسناللاجيال وبلاش تقليد [LOC_2] غلط دول بتوع دراسات,"[{""start"": 63, ""end"": 66, ""placeholder"": ""[LOC_1]"", ""surface_form"": ""مصر"", ""mask_type"": ""LOC""}, {""start"": 141, ""end"": 146, ""placeholder"": ""[LOC_2]"", ""surface_form"": ""الغرب"", ""mask_type"": ""LOC""}]",2,approved,,
