example_id,source_split,source_row_id,dialect,original_text,normalized_text,masked_text,mask_spans_json,mask_count,annotation_status,annotator_model,notes
mt_msa_d8ec3cd3,train,32425,MSA,وعدم تفهيم الطلاب على الحقد,وعدم تفهيم الطلاب علي الحقد,وعدم تفهيم الطلاب على الحقد,[],0,approved,,
mt_dial_egy_6a38a22a,train,75589,DIAL_EGY,بجد مفيش تعليق غير ان الحكومة طارشة مش بتسمع الصراخ والعرب وخدين منوم ومش هيفوقوا منه الا علي حرب اسرائلية,بجد مفيش تعليق غير ان الحكومه طارشه مش بتسمع الصراخ والعرب وخدين منوم ومش هيفوقوا منه الا علي حرب اسرايليه,بجد مفيش تعليق غير ان الحكومة طارشة مش بتسمع الصراخ و[LOC_1] وخدين منوم ومش هيفوقوا منه الا علي حرب [LOC_2]ية,"[{""start"": 53, ""end"": 58, ""placeholder"": ""[LOC_1]"", ""surface_form"": ""العرب"", ""mask_type"": ""LOC""}, {""start"": 98, ""end"": 104, ""placeholder"": ""[LOC_2]"", ""surface_form"": ""اسرائل"", ""mask_type"": ""LOC""}]",2,approved,,
mt_dial_glf_777e899f,train,6168,DIAL_GLF,وهم يردون عليه قال الشيخ,وهم يردون عليه قال الشيخ,وهم يردون عليه قال الشيخ,[],0,approved,,
mt_dial_lev_a8e5fc0e,train,73702,DIAL_LEV,و ادلع يا عندليب ( اجيت على بالي يا عندليب العقدة الجديدة,و ادلع يا عندليب اجيت علي بالي يا عندليب العقده الجديده,و ادلع يا [PERSON_1] ( اجيت على بالي يا [PERSON_1] العقدة الجديدة,"[{""start"": 10, ""end"": 16, ""placeholder"": ""[PERSON_1]"", ""surface_form"": ""عندليب"", ""mask_type"": ""PERSON""}, {""start"": 36, ""end"": 42, ""placeholder"": ""[PERSON_1]"", ""surface_form"": ""عندليب"", ""mask_type"": ""PERSON""}]",2,approved,,
mt_msa_039e01d2,train,22131,MSA,و خمس سنوات عن الدوري غائبون . .,و خمس سنوات عن الدوري غايبون,و [NUM_1] سنوات عن الدوري غائبون . .,"[{""start"": 2, ""end"": 5, ""placeholder"": ""[NUM_1]"", ""surface_form"": ""خمس"", ""mask_type"": ""NUM""}]",1,approved,,
mt_dial_egy_42e84b04,train,4944,DIAL_EGY,الاستاذ بيضرب عصفورين بحجر واحد اولا - بيحرض ادارة الاهلي علي منافسة الزمالك في ضم اللاعب ودي ملهاش اي لازمه عشان احمد عيد زملكاوي وابوه زملكاوي وثانيا - بيحفز ادارة الحرس علي عدم الاستغناء عنه ويتمسكو بيه ودي بردو سهله يا اسلام يا شاطر عقد اللاعب فاضل منه سنه واحده وزي ما بيقولو فات الكتير ومش فاضل الا القليل ولا عزاء,الاستاذ بيضرب عصفورين بحجر واحد اولا بيحرض اداره الاهلي علي منافسه الزمالك في ضم اللاعب ودي ملهاش اي لازمه عشان احمد عيد زملكاوي وابوه زملكاوي وثانيا بيحفز اداره الحرس علي عدم الاستغناء عنه ويتمسكو بيه ودي بردو سهله يا اسلام يا شاطر عقد اللاعب فاضل منه سنه واحده وزي ما بيقولو فات الكتير ومش فاضل الا القليل ولا عزاء,الاستاذ بيضرب عصفورين بحجر واحد اولا - بيحرض ادارة [ORG_1] علي منافسة [ORG_2] في ضم اللاعب ودي ملهاش اي لازمه عشان [PERSON_1] [PERSON_2] زملكاوي وابوه زملكاوي وثانيا - بيحفز ادارة [ORG_3] علي عدم الاستغناء عنه ويتمسكو بيه ودي بردو سهله يا [PERSON_3] يا شاطر عقد اللاعب فاضل منه سنه واحده وزي ما بيقولو فات الكتير ومش فاضل الا القليل ولا عزاء,"[{""start"": 51, ""end"": 57, ""placeholder"": ""[ORG_1]"", ""surface_form"": ""الاهلي"", ""mask_type"": ""ORG""}, {""start"": 69, ""end"": 76, ""placeholder"": ""[ORG_2]"", ""surface_form"": ""الزمالك"", ""mask_type"": ""ORG""}, {""start"": 114, ""end"": 118, ""placeholder"": ""[PERSON_1]"", ""surface_form"": ""احمد"", ""mask_type"": ""PERSON""}, {""start"": 119, ""end"": 122, ""placeholder"": ""[PERSON_2]"", ""surface_form"": ""عيد"", ""mask_type"": ""PERSON""}, {""start"": 166, ""end"": 171, ""placeholder"": ""[ORG_3]"", ""surface_form"": ""الحرس"", ""mask_type"": ""ORG""}, {""start"": 223, ""end"": 228, ""placeholder"": ""[PERSON_3]"", ""surface_form"": ""اسلام"", ""mask_type"": ""PERSON""}]",6,approved,,
mt_dial_lev_4f23455e,train,11455,DIAL_LEV,أنت لاعب مقاتل من الدرجة الأولى ولياقتك عالية جدا وقد ظلموك مع المنتخب في السنوات الأخيرة بعد أن ظلموك على مقاعد الاحتياط في الزمالك . معلش يا خالد لا تحرمنا من متابعتك وتوكل على الله,انت لاعب مقاتل من الدرجه الاولي ولياقتك عاليه جدا وقد ظلموك مع المنتخب في السنوات الاخيره بعد ان ظلموك علي مقاعد الاحتياط في الزمالك معلش يا خالد لا تحرمنا من متابعتك وتوكل علي الله,أنت لاعب مقاتل من الدرجة الأولى ولياقتك عالية جدا وقد ظلموك مع المنتخب في السنوات الأخيرة بعد أن ظلموك على مقاعد الاحتياط في [ORG_1] . معلش يا [PERSON_1] لا تحرمنا من متابعتك وتوكل على الله,"[{""start"": 125, ""end"": 132, ""placeholder"": ""[ORG_1]"", ""surface_form"": ""الزمالك"", ""mask_type"": ""ORG""}, {""start"": 143, ""end"": 147, ""placeholder"": ""[PERSON_1]"", ""surface_form"": ""خالد"", ""mask_type"": ""PERSON""}]",2,approved,,
mt_msa_01f0ba08,train,16333,MSA,انفلونزا الضمير التى تملكت فى المصريين وخاصة اصحاب,انفلونزا الضمير التي تملكت في المصريين وخاصه اصحاب,انفلونزا الضمير التى تملكت فى [LOC_1]ين وخاصة اصحاب,"[{""start"": 30, ""end"": 36, ""placeholder"": ""[LOC_1]"", ""surface_form"": ""المصري"", ""mask_type"": ""LOC""}]",1,approved,,
mt_dial_egy_491e8a4c,train,48327,DIAL_EGY,وعندي إستفسار ؟ أنا بره مصر مين يضمن تأميني وتصويتي وإختياري ؟ متقولش,وعندي استفسار انا بره مصر مين يضمن تاميني وتصويتي واختياري متقولش,وعندي إستفسار ؟ أنا بره [LOC_1] مين يضمن تأميني وتصويتي وإختياري ؟ متقولش,"[{""start"": 24, ""end"": 27, ""placeholder"": ""[LOC_1]"", ""surface_form"": ""مصر"", ""mask_type"": ""LOC""}]",1,approved,,
mt_dial_glf_e5fabbca,train,7229,DIAL_GLF,بس فيه اندية متخلفه فعلاً تشتغل بمبدأ ( عطني ولابكيت,بس فيه انديه متخلفه فعلا تشتغل بمبدا عطني ولابكيت,بس فيه اندية متخلفه فعلاً تشتغل بمبدأ ( عطني ولابكيت,[],0,approved,,
