example_id,source_split,source_row_id,dialect,original_text,normalized_text,masked_text,mask_spans_json,mask_count,annotation_status,annotator_model,notes
mt_dial_egy_cf6832b9,train,40246,DIAL_EGY,لو سمحتى ان ماكنش عشان خاطرك انت فعشان خاطرى أنا بلاش محزق وملزق,لو سمحتي ان ماكنش عشان خاطرك انت فعشان خاطري انا بلاش محزق وملزق,لو سمحتى ان ماكنش عشان خاطرك انت فعشان خاطرى أنا بلاش محزق وملزق,[],0,approved,,
mt_dial_glf_761eff03,train,67138,DIAL_GLF,بعدين فعلا وين اخبار المزاين !,بعدين فعلا وين اخبار المزاين,بعدين فعلا وين اخبار المزاين !,[],0,approved,,
mt_dial_lev_af32d6f7,train,4594,DIAL_LEV,انشاء الله اليوم الانتر رح يحقق الثلاثيةو رح يفوز على البايرن و بعتقادي انو الانتر فرصته اكبر بلفوز انا تابع مباريات للبيرن و لاحظت انو دفاعو,انشاء الله اليوم الانتر رح يحقق الثلاثيهو رح يفوز علي البايرن و بعتقادي انو الانتر فرصته اكبر بلفوز انا تابع مباريات للبيرن و لاحظت انو دفاعو,انشاء الله اليوم [ORG_1] رح يحقق الثلاثيةو رح يفوز على [ORG_2] و بعتقادي انو [ORG_1] فرصته اكبر بلفوز انا تابع مباريات للبيرن و لاحظت انو دفاعو,"[{""start"": 17, ""end"": 23, ""placeholder"": ""[ORG_1]"", ""surface_form"": ""الانتر"", ""mask_type"": ""ORG""}, {""start"": 54, ""end"": 61, ""placeholder"": ""[ORG_2]"", ""surface_form"": ""البايرن"", ""mask_type"": ""ORG""}, {""start"": 76, ""end"": 82, ""placeholder"": ""[ORG_1]"", ""surface_form"": ""الانتر"", ""mask_type"": ""ORG""}]",3,approved,,
mt_msa_05523ad1,train,19751,MSA,رباه وتلك الام كيف صبرت على ماعلمت,رباه وتلك الام كيف صبرت علي ماعلمت,رباه وتلك الام كيف صبرت على ماعلمت,[],0,approved,,
mt_dial_glf_2ba1ac4b,train,42181,DIAL_GLF,صحيح يا سميرة لما قلتي السعوديين يحترمون الفنانه المشارك معهم من الخارج,صحيح يا سميره لما قلتي السعوديين يحترمون الفنانه المشارك معهم من الخارج,صحيح يا [PERSON_1] لما قلتي السعوديين يحترمون الفنانه المشارك معهم من الخارج,"[{""start"": 8, ""end"": 13, ""placeholder"": ""[PERSON_1]"", ""surface_form"": ""سميرة"", ""mask_type"": ""PERSON""}]",1,approved,,
mt_dial_lev_dde95f0b,train,68956,DIAL_LEV,ومن يومها و الوحدات ما حصل اي,ومن يومها و الوحدات ما حصل اي,ومن يومها و [ORG_1] ما حصل اي,"[{""start"": 12, ""end"": 19, ""placeholder"": ""[ORG_1]"", ""surface_form"": ""الوحدات"", ""mask_type"": ""ORG""}]",1,approved,,
mt_msa_284439eb,train,6067,MSA,مشكلة المرور انه اصبح مصدر دخل للدولة وليس قطاع لتنظيم حركة السير في الطرقات . . . لابد من المسؤولين توعية رجال المرور ومنحهم دورات تدريبيه في التعامل مع الاخرين .,مشكله المرور انه اصبح مصدر دخل للدوله وليس قطاع لتنظيم حركه السير في الطرقات لابد من المسوولين توعيه رجال المرور ومنحهم دورات تدريبيه في التعامل مع الاخرين,مشكلة المرور انه اصبح مصدر دخل للدولة وليس قطاع لتنظيم حركة السير في الطرقات . . . لابد من المسؤولين توعية رجال المرور ومنحهم دورات تدريبيه في التعامل مع الاخرين .,[],0,approved,,
mt_dial_egy_1164341b,train,70667,DIAL_EGY,والله دي خطوه جيده جدا وعقبال باقي الاعلامين,والله دي خطوه جيده جدا وعقبال باقي الاعلامين,والله دي خطوه جيده جدا وعقبال باقي الاعلامين,[],0,approved,,
mt_dial_glf_d672e4f3,train,35104,DIAL_GLF,عقبال الملاعب في الاحياء والممشى ؟ ؟,عقبال الملاعب في الاحياء والممشي,عقبال الملاعب في الاحياء والممشى ؟ ؟,[],0,approved,,
mt_dial_lev_123787cf,train,81877,DIAL_LEV,طيب شو الفايدة يا اسماء اذا كنتي تسوقي باعصاب هادية وانتي قاعدة بتعملي كوارث وراكي ؟ ولا هو عندك خبر شو بصير ؟ ؟ طيب والله يا جماعة هسه كنت ماشي بالشارع الرئيسي وتجي بنت من شارع فرعي طايرة ولا اطلعت لا يمين ولا شمال ؟ ؟ بجوز كانت سرعتها 80 على مربع خطير جدا ومخفي ؟ ؟ ولولا ما انتبهت عليها عالسريع كان,طيب شو الفايده يا اسماء اذا كنتي تسوقي باعصاب هاديه وانتي قاعده بتعملي كوارث وراكي ولا هو عندك خبر شو بصير طيب والله يا جماعه هسه كنت ماشي بالشارع الرييسي وتجي بنت من شارع فرعي طايره ولا اطلعت لا يمين ولا شمال بجوز كانت سرعتها 80 علي مربع خطير جدا ومخفي ولولا ما انتبهت عليها عالسريع كان,طيب شو الفايدة يا [PERSON_1] اذا كنتي تسوقي باعصاب هادية وانتي قاعدة بتعملي كوارث وراكي ؟ ولا هو عندك خبر شو بصير ؟ ؟ طيب والله يا جماعة هسه كنت ماشي بالشارع الرئيسي وتجي بنت من شارع فرعي طايرة ولا اطلعت لا يمين ولا شمال ؟ ؟ بجوز كانت سرعتها [NUM_1] على مربع خطير جدا ومخفي ؟ ؟ ولولا ما انتبهت عليها عالسريع كان,"[{""start"": 18, ""end"": 23, ""placeholder"": ""[PERSON_1]"", ""surface_form"": ""اسماء"", ""mask_type"": ""PERSON""}, {""start"": 237, ""end"": 239, ""placeholder"": ""[NUM_1]"", ""surface_form"": ""80"", ""mask_type"": ""NUM""}]",2,approved,,
