example_id,source_split,source_row_id,dialect,original_text,normalized_text,masked_text,mask_spans_json,mask_count,annotation_status,annotator_model,notes
mt_dial_egy_a14a97ea,train,66963,DIAL_EGY,يا سلام انا مش قادر انا سعيد اد ايه بالخبر الحلو ده معقول يا جماعه علاء صادق هيعتزل دكتور بيطرى اصببح بقدرة قادر خبير رياضى ، حكم طرد من الملعب وجرى وراه الجماهير بقى خبير رياضى زى المستكاوى هو فعلا خبير فى الردح مش اكتر فاكر لما وصفت حكم فى احدى برامجك انه سنانه صفرا فاكر عمايلك المخزيه مع المعلم عشان تشتهر فعلا افلح ان صدق والمركب اللى تودى وهنكسر وراك زير وياريت كمان احمد شوبير اللى فاكر نفسه فلته,يا سلام انا مش قادر انا سعيد اد ايه بالخبر الحلو ده معقول يا جماعه علاء صادق هيعتزل دكتور بيطري اصببح بقدره قادر خبير رياضي حكم طرد من الملعب وجري وراه الجماهير بقي خبير رياضي زي المستكاوي هو فعلا خبير في الردح مش اكتر فاكر لما وصفت حكم في احدي برامجك انه سنانه صفرا فاكر عمايلك المخزيه مع المعلم عشان تشتهر فعلا افلح ان صدق والمركب اللي تودي وهنكسر وراك زير وياريت كمان احمد شوبير اللي فاكر نفسه فلته,يا سلام انا مش قادر انا سعيد اد ايه بالخبر الحلو ده معقول يا جماعه [PERSON_1] هيعتزل دكتور بيطرى اصببح بقدرة قادر خبير رياضى ، حكم طرد من الملعب وجرى وراه الجماهير بقى خبير رياضى زى [PERSON_2] هو فعلا خبير فى الردح مش اكتر فاكر لما وصفت حكم فى احدى برامجك انه سنانه صفرا فاكر عمايلك المخزيه مع المعلم عشان تشتهر فعلا افلح ان صدق والمركب اللى تودى وهنكسر وراك زير وياريت كمان [PERSON_3] اللى فاكر نفسه فلته,"[{""start"": 67, ""end"": 76, ""placeholder"": ""[PERSON_1]"", ""surface_form"": ""علاء صادق"", ""mask_type"": ""PERSON""}, {""start"": 181, ""end"": 190, ""placeholder"": ""[PERSON_2]"", ""surface_form"": ""المستكاوى"", ""mask_type"": ""PERSON""}, {""start"": 373, ""end"": 383, ""placeholder"": ""[PERSON_3]"", ""surface_form"": ""احمد شوبير"", ""mask_type"": ""PERSON""}]",3,approved,,
mt_dial_glf_7ff43df9,train,80348,DIAL_GLF,مع النصر كان الهلال متقدم 4 - 0 وبعد طرده بغوا يجيبون التعادل ! !,مع النصر كان الهلال متقدم 4 0 وبعد طرده بغوا يجيبون التعادل,مع [ORG_1] كان [ORG_2] متقدم [NUM_1] - [NUM_2] وبعد طرده بغوا يجيبون التعادل ! !,"[{""start"": 3, ""end"": 8, ""placeholder"": ""[ORG_1]"", ""surface_form"": ""النصر"", ""mask_type"": ""ORG""}, {""start"": 13, ""end"": 19, ""placeholder"": ""[ORG_2]"", ""surface_form"": ""الهلال"", ""mask_type"": ""ORG""}, {""start"": 26, ""end"": 27, ""placeholder"": ""[NUM_1]"", ""surface_form"": ""4"", ""mask_type"": ""NUM""}, {""start"": 30, ""end"": 31, ""placeholder"": ""[NUM_2]"", ""surface_form"": ""0"", ""mask_type"": ""NUM""}]",4,approved,,
mt_dial_lev_98fadb7e,train,51604,DIAL_LEV,يعني برضه الجزيرة لو بدها ربح كان غلت الأسعار بعدين بالله عليك ما هي ال 75 دولار قد تنكتين بنزين سلامت خيرك يعني بمشورين على اربد بتحطهم بنزين فمش هالمبلغ اللي تحكي انو بكسر الشعب !,يعني برضه الجزيره لو بدها ربح كان غلت الاسعار بعدين بالله عليك ما هي ال 75 دولار قد تنكتين بنزين سلامت خيرك يعني بمشورين علي اربد بتحطهم بنزين فمش هالمبلغ اللي تحكي انو بكسر الشعب,يعني برضه [ORG_1] لو بدها ربح كان غلت الأسعار بعدين بالله عليك ما هي ال [NUM_1] دولار قد تنكتين بنزين سلامت خيرك يعني بمشورين على [LOC_1] بتحطهم بنزين فمش هالمبلغ اللي تحكي انو بكسر الشعب !,"[{""start"": 10, ""end"": 17, ""placeholder"": ""[ORG_1]"", ""surface_form"": ""الجزيرة"", ""mask_type"": ""ORG""}, {""start"": 72, ""end"": 74, ""placeholder"": ""[NUM_1]"", ""surface_form"": ""75"", ""mask_type"": ""NUM""}, {""start"": 125, ""end"": 129, ""placeholder"": ""[LOC_1]"", ""surface_form"": ""اربد"", ""mask_type"": ""LOC""}]",3,approved,,
mt_dial_egy_c4891542,train,10454,DIAL_EGY,"المثل بيقول "" إتلم تنتن على بنتن . . . طلعوا الاتنين أزفت وانتن "" . . . لموا نفسكوا ياعالم ! ! ! مصر والمصريين سيرتهم بقت على كل لسان للأسف بكل سوء",المثل بيقول اتلم تنتن علي بنتن طلعوا الاتنين ازفت وانتن لموا نفسكوا ياعالم مصر والمصريين سيرتهم بقت علي كل لسان للاسف بكل سوء,"المثل بيقول "" إتلم تنتن على بنتن . . . طلعوا الاتنين أزفت وانتن "" . . . لموا نفسكوا ياعالم ! ! ! [LOC_1] والمصريين سيرتهم بقت على كل لسان للأسف بكل سوء","[{""start"": 97, ""end"": 100, ""placeholder"": ""[LOC_1]"", ""surface_form"": ""مصر"", ""mask_type"": ""LOC""}]",1,approved,,
mt_dial_glf_2b60d77f,train,75376,DIAL_GLF,غير كذا طالعو اللي على اليمين اول,غير كذا طالعو اللي علي اليمين اول,غير كذا طالعو اللي على اليمين اول,[],0,approved,,
mt_dial_lev_2239f272,train,84302,DIAL_LEV,يا مراقب ما تنسى ضرايب الزايدة عالترخيص والتأمين عالسيارات . انا بقول نرجع نربي بقر وحمير ونرجع عالخيل ومع هيك ما رح نسلم,يا مراقب ما تنسي ضرايب الزايده عالترخيص والتامين عالسيارات انا بقول نرجع نربي بقر وحمير ونرجع عالخيل ومع هيك ما رح نسلم,يا مراقب ما تنسى ضرايب الزايدة عالترخيص والتأمين عالسيارات . انا بقول نرجع نربي بقر وحمير ونرجع عالخيل ومع هيك ما رح نسلم,[],0,approved,,
mt_msa_174898ad,train,26704,MSA,له مواقف كبيرة مع العالمي وهو من عشاق الفن الماجدي صاحب الصولات والجولات وذكريات طيبة,له مواقف كبيره مع العالمي وهو من عشاق الفن الماجدي صاحب الصولات والجولات وذكريات طيبه,له مواقف كبيرة مع العالمي وهو من عشاق الفن الماجدي صاحب الصولات والجولات وذكريات طيبة,[],0,approved,,
mt_dial_egy_369719d8,train,76011,DIAL_EGY,ولو حد من مغنواتيه الحكومه معنديش مانع . . يأستاذ سعيد الشحات أو مدير,ولو حد من مغنواتيه الحكومه معنديش مانع ياستاذ سعيد الشحات او مدير,ولو حد من مغنواتيه الحكومه معنديش مانع . . يأستاذ [PERSON_1] أو مدير,"[{""start"": 50, ""end"": 61, ""placeholder"": ""[PERSON_1]"", ""surface_form"": ""سعيد الشحات"", ""mask_type"": ""PERSON""}]",1,approved,,
mt_dial_glf_d763f1d9,train,55332,DIAL_GLF,ادعو إن الله يرزقني بالزوج,ادعو ان الله يرزقني بالزوج,ادعو إن الله يرزقني بالزوج,[],0,approved,,
mt_dial_lev_13cf2c54,train,59131,DIAL_LEV,الاردن وفلسطين اخوان . . . بس انو دول خارجية تتطاول على الاردن هذا مرفوض وحنا مستعدين نحرقهم حرق بس تبدا الحكومه . .,الاردن وفلسطين اخوان بس انو دول خارجيه تتطاول علي الاردن هذا مرفوض وحنا مستعدين نحرقهم حرق بس تبدا الحكومه,[LOC_1] و[LOC_2] اخوان . . . بس انو دول خارجية تتطاول على [LOC_1] هذا مرفوض وحنا مستعدين نحرقهم حرق بس تبدا الحكومه . .,"[{""start"": 0, ""end"": 6, ""placeholder"": ""[LOC_1]"", ""surface_form"": ""الاردن"", ""mask_type"": ""LOC""}, {""start"": 8, ""end"": 14, ""placeholder"": ""[LOC_2]"", ""surface_form"": ""فلسطين"", ""mask_type"": ""LOC""}, {""start"": 56, ""end"": 62, ""placeholder"": ""[LOC_1]"", ""surface_form"": ""الاردن"", ""mask_type"": ""LOC""}]",3,approved,,
