example_id,source_split,source_row_id,dialect,original_text,normalized_text,masked_text,mask_spans_json,mask_count,annotation_status,annotator_model,notes
mt_dial_lev_6d3a0b3f,train,56793,DIAL_LEV,بااذن الله الدرع يكوون مصبوغ بلوون السماا الزرقاا والزعيم طاالما عودناا على تقديم العرووض الجميلة التي تليق بااسم الازرق الكبير مع احتراامي لجميع الاندية,بااذن الله الدرع يكوون مصبوغ بلوون السماا الزرقاا والزعيم طاالما عودناا علي تقديم العرووض الجميله التي تليق بااسم الازرق الكبير مع احتراامي لجميع الانديه,بااذن الله الدرع يكوون مصبوغ بلوون السماا الزرقاا والزعيم طاالما عودناا على تقديم العرووض الجميلة التي تليق بااسم الازرق الكبير مع احتراامي لجميع الاندية,[],0,approved,,
mt_msa_26d4d7b8,train,37292,MSA,اتوقع انه اذا كان هنالك استفتاء لتقييم الحكومة بعد هذا القرار سيكون التقييم في ادنا مستوياتها كونها خرجت لنا بنتائج اقل من التوقعات,اتوقع انه اذا كان هنالك استفتاء لتقييم الحكومه بعد هذا القرار سيكون التقييم في ادنا مستوياتها كونها خرجت لنا بنتايج اقل من التوقعات,اتوقع انه اذا كان هنالك استفتاء لتقييم الحكومة بعد هذا القرار سيكون التقييم في ادنا مستوياتها كونها خرجت لنا بنتائج اقل من التوقعات,[],0,approved,,
mt_dial_egy_911f0a9a,train,48058,DIAL_EGY,اذا كنت تستعمل مياة كثيرة فانك تحاسب عنها كلها حسب الشريحة ولكن العجب اذا كان استخدامك بسيط فانت تعاقب عليه بالمحاسبة عن الحد الادني والغريب لو عندك منزل مكون من عدد من الطوابق فانت هنا تحاسب بالطابق ودن النظر الي الاستهلاك ده فى حاله الاستخدام القليل واذا كان الاستخدام كتير حسب الاستخدام احنا فى مصر لنا نظام غريب كل الدنيا تحس على الترشيد فى استخدام المياه ولكن في مصر فى عقوبة وسلملي علي اللواء احمد عابدين رئيس منطقة الدقلهلية وحسبي الله ونعم,اذا كنت تستعمل مياه كثيره فانك تحاسب عنها كلها حسب الشريحه ولكن العجب اذا كان استخدامك بسيط فانت تعاقب عليه بالمحاسبه عن الحد الادني والغريب لو عندك منزل مكون من عدد من الطوابق فانت هنا تحاسب بالطابق ودن النظر الي الاستهلاك ده في حاله الاستخدام القليل واذا كان الاستخدام كتير حسب الاستخدام احنا في مصر لنا نظام غريب كل الدنيا تحس علي الترشيد في استخدام المياه ولكن في مصر في عقوبه وسلملي علي اللواء احمد عابدين رييس منطقه الدقلهليه وحسبي الله ونعم,اذا كنت تستعمل مياة كثيرة فانك تحاسب عنها كلها حسب الشريحة ولكن العجب اذا كان استخدامك بسيط فانت تعاقب عليه بالمحاسبة عن الحد الادني والغريب لو عندك منزل مكون من عدد من الطوابق فانت هنا تحاسب بالطابق ودن النظر الي الاستهلاك ده فى حاله الاستخدام القليل واذا كان الاستخدام كتير حسب الاستخدام احنا فى [LOC_1] لنا نظام غريب كل الدنيا تحس على الترشيد فى استخدام المياه ولكن في [LOC_1] فى عقوبة وسلملي علي اللواء [PERSON_1] رئيس منطقة [LOC_2] وحسبي الله ونعم,"[{""start"": 298, ""end"": 301, ""placeholder"": ""[LOC_1]"", ""surface_form"": ""مصر"", ""mask_type"": ""LOC""}, {""start"": 368, ""end"": 371, ""placeholder"": ""[LOC_1]"", ""surface_form"": ""مصر"", ""mask_type"": ""LOC""}, {""start"": 399, ""end"": 410, ""placeholder"": ""[PERSON_1]"", ""surface_form"": ""احمد عابدين"", ""mask_type"": ""PERSON""}, {""start"": 422, ""end"": 431, ""placeholder"": ""[LOC_2]"", ""surface_form"": ""الدقلهلية"", ""mask_type"": ""LOC""}]",4,approved,,
mt_dial_glf_3ac8eb86,train,19370,DIAL_GLF,ينضم ماينضم يتمرن مايتمرن يلعب مايلعب ان شالله انكم مهزومين مهزومين وبي نفس,ينضم ماينضم يتمرن مايتمرن يلعب مايلعب ان شالله انكم مهزومين مهزومين وبي نفس,ينضم ماينضم يتمرن مايتمرن يلعب مايلعب ان شالله انكم مهزومين مهزومين وبي نفس,[],0,approved,,
mt_dial_lev_4b514311,train,2225,DIAL_LEV,بالنسبة لكابتن الوحدات المخضرم والرائع السوبر فيصل ابراهيم اعتزالك ليس في محله لانك لاعب ما زلت قادرا على العطاء وهذا ما اثبتوا في التدريبات واتمنى انك ترجع عن هالقرار يا سوبر الملاعب لاننا بحاجتك في الموسم,بالنسبه لكابتن الوحدات المخضرم والرايع السوبر فيصل ابراهيم اعتزالك ليس في محله لانك لاعب ما زلت قادرا علي العطاء وهذا ما اثبتوا في التدريبات واتمني انك ترجع عن هالقرار يا سوبر الملاعب لاننا بحاجتك في الموسم,بالنسبة لكابتن [ORG_1] المخضرم والرائع السوبر [PERSON_1] اعتزالك ليس في محله لانك لاعب ما زلت قادرا على العطاء وهذا ما اثبتوا في التدريبات واتمنى انك ترجع عن هالقرار يا سوبر الملاعب لاننا بحاجتك في الموسم,"[{""start"": 15, ""end"": 22, ""placeholder"": ""[ORG_1]"", ""surface_form"": ""الوحدات"", ""mask_type"": ""ORG""}, {""start"": 46, ""end"": 58, ""placeholder"": ""[PERSON_1]"", ""surface_form"": ""فيصل ابراهيم"", ""mask_type"": ""PERSON""}]",2,approved,,
mt_msa_71f28d17,train,73466,MSA,وعندما تساءلوا عن ذلك وعن سبب عدم وجود البطاقات عند,وعندما تساءلوا عن ذلك وعن سبب عدم وجود البطاقات عند,وعندما تساءلوا عن ذلك وعن سبب عدم وجود البطاقات عند,[],0,approved,,
mt_dial_egy_03c45809,train,25998,DIAL_EGY,وتاكيد على ان طلاب الاخوان هما اللى فيهم,وتاكيد علي ان طلاب الاخوان هما اللي فيهم,وتاكيد على ان طلاب [ORG_1] هما اللى فيهم,"[{""start"": 19, ""end"": 26, ""placeholder"": ""[ORG_1]"", ""surface_form"": ""الاخوان"", ""mask_type"": ""ORG""}]",1,approved,,
mt_dial_glf_94a5606f,train,31462,DIAL_GLF,ابو ثامر عود فالاتحاد يحتاج مخلصين,ابو ثامر عود فالاتحاد يحتاج مخلصين,ابو [PERSON_1] عود ف[ORG_1] يحتاج مخلصين,"[{""start"": 4, ""end"": 8, ""placeholder"": ""[PERSON_1]"", ""surface_form"": ""ثامر"", ""mask_type"": ""PERSON""}, {""start"": 14, ""end"": 21, ""placeholder"": ""[ORG_1]"", ""surface_form"": ""الاتحاد"", ""mask_type"": ""ORG""}]",2,approved,,
mt_dial_lev_397198b5,train,47001,DIAL_LEV,ارفعوا الضريبة 1000 % مافي مشكلة,ارفعوا الضريبه 1000 مافي مشكله,ارفعوا الضريبة [NUM_1] % مافي مشكلة,"[{""start"": 15, ""end"": 19, ""placeholder"": ""[NUM_1]"", ""surface_form"": ""1000"", ""mask_type"": ""NUM""}]",1,approved,,
mt_msa_0ceb5de4,train,36202,MSA,حقيقة لا أجد لكم سوى وصف بأنكم لجنة سخيفة و,حقيقه لا اجد لكم سوي وصف بانكم لجنه سخيفه و,حقيقة لا أجد لكم سوى وصف بأنكم لجنة سخيفة و,[],0,approved,,
