example_id,source_split,source_row_id,dialect,original_text,normalized_text,masked_text,mask_spans_json,mask_count,annotation_status,annotator_model,notes
mt_dial_egy_c89451b3,train,48636,DIAL_EGY,متهيألي عرفتوا دلوقتي مين هوه,متهيالي عرفتوا دلوقتي مين هوه,متهيألي عرفتوا دلوقتي مين هوه,[],0,approved,,
mt_dial_glf_01167c2d,train,22408,DIAL_GLF,اتمناء يكون تطبيق النظام على الجميع مو على البعض واهم حاجه رجال المرور يكونو على ثقافة التعامل مع الاخرين بدون اي تحيز او,اتمناء يكون تطبيق النظام علي الجميع مو علي البعض واهم حاجه رجال المرور يكونو علي ثقافه التعامل مع الاخرين بدون اي تحيز او,اتمناء يكون تطبيق النظام على الجميع مو على البعض واهم حاجه رجال المرور يكونو على ثقافة التعامل مع الاخرين بدون اي تحيز او,[],0,approved,,
mt_dial_lev_ad77537f,train,28430,DIAL_LEV,صباح الوطن الجميل وصباح كل المواطنين ، والله مش كل الناس بتقدر تدفع مبلغ 50 - 70 شهري مواصلات عنجد حرام لازم توفروا مواصلات مريحة وبنفس الوقت النظر في ظروف الناس وتخفيف مصاريف اجور النقل,صباح الوطن الجميل وصباح كل المواطنين والله مش كل الناس بتقدر تدفع مبلغ 50 70 شهري مواصلات عنجد حرام لازم توفروا مواصلات مريحه وبنفس الوقت النظر في ظروف الناس وتخفيف مصاريف اجور النقل,صباح الوطن الجميل وصباح كل المواطنين ، والله مش كل الناس بتقدر تدفع مبلغ [NUM_1] - [NUM_2] شهري مواصلات عنجد حرام لازم توفروا مواصلات مريحة وبنفس الوقت النظر في ظروف الناس وتخفيف مصاريف اجور النقل,"[{""start"": 73, ""end"": 75, ""placeholder"": ""[NUM_1]"", ""surface_form"": ""50"", ""mask_type"": ""NUM""}, {""start"": 78, ""end"": 80, ""placeholder"": ""[NUM_2]"", ""surface_form"": ""70"", ""mask_type"": ""NUM""}]",2,approved,,
mt_msa_680129ae,train,37310,MSA,اليوم أفلام عن قضيتنا للترويج لدور السينما في,اليوم افلام عن قضيتنا للترويج لدور السينما في,اليوم أفلام عن قضيتنا للترويج لدور السينما في,[],0,approved,,
mt_dial_egy_05620159,train,84571,DIAL_EGY,ببساطه شديدة جدآ دا ملعوب مدروس ومتخطط كويس . لألهاء الناس عن الهدف,ببساطه شديده جدا دا ملعوب مدروس ومتخطط كويس لالهاء الناس عن الهدف,ببساطه شديدة جدآ دا ملعوب مدروس ومتخطط كويس . لألهاء الناس عن الهدف,[],0,approved,,
mt_dial_glf_1c35e398,train,74295,DIAL_GLF,اذا جاك اي شاب من جنسية عربيه وما معه اهله يدخلونه للاسواق مافيه مشكله لكن انت الشاب,اذا جاك اي شاب من جنسيه عربيه وما معه اهله يدخلونه للاسواق مافيه مشكله لكن انت الشاب,اذا جاك اي شاب من جنسية عربيه وما معه اهله يدخلونه للاسواق مافيه مشكله لكن انت الشاب,[],0,approved,,
mt_dial_lev_c29fcf06,train,75845,DIAL_LEV,بايد اخوي ابوحمزة انها بطولة الاندية الاسيوية اقوى وافضل من ناحية الاحتكاك للمنتخب وفايديتها اكبر لنوعية الفرق المشاركة ونوعية المحترفين ارجو الاهتمام بهذا الموضوع لانه رايحين على منافسين صلبين وبحاجة لاحتكاك قرب من مستوى الحدث ولكم كل,بايد اخوي ابوحمزه انها بطوله الانديه الاسيويه اقوي وافضل من ناحيه الاحتكاك للمنتخب وفايديتها اكبر لنوعيه الفرق المشاركه ونوعيه المحترفين ارجو الاهتمام بهذا الموضوع لانه رايحين علي منافسين صلبين وبحاجه لاحتكاك قرب من مستوي الحدث ولكم كل,بايد اخوي [PERSON_1] انها بطولة [ORG_1] اقوى وافضل من ناحية الاحتكاك للمنتخب وفايديتها اكبر لنوعية الفرق المشاركة ونوعية المحترفين ارجو الاهتمام بهذا الموضوع لانه رايحين على منافسين صلبين وبحاجة لاحتكاك قرب من مستوى الحدث ولكم كل,"[{""start"": 10, ""end"": 17, ""placeholder"": ""[PERSON_1]"", ""surface_form"": ""ابوحمزة"", ""mask_type"": ""PERSON""}, {""start"": 29, ""end"": 45, ""placeholder"": ""[ORG_1]"", ""surface_form"": ""الاندية الاسيوية"", ""mask_type"": ""ORG""}]",2,approved,,
mt_msa_f9ce2070,train,17742,MSA,اللهم ادم على هذه البلد الامن,اللهم ادم علي هذه البلد الامن,اللهم ادم على هذه البلد الامن,[],0,approved,,
mt_dial_glf_549689b4,train,86322,DIAL_GLF,أصابت امرأة وأخطا رجل . ( هذا اللي يسلم لحيته للنسوان ),اصابت امراه واخطا رجل هذا اللي يسلم لحيته للنسوان,أصابت امرأة وأخطا رجل . ( هذا اللي يسلم لحيته للنسوان ),[],0,approved,,
mt_dial_lev_bd0b7a3f,train,3133,DIAL_LEV,برافو خليني ابلش عمار من بكره قاعد بستنى فيه من,برافو خليني ابلش عمار من بكره قاعد بستني فيه من,برافو خليني ابلش [PERSON_1] من بكره قاعد بستنى فيه من,"[{""start"": 17, ""end"": 21, ""placeholder"": ""[PERSON_1]"", ""surface_form"": ""عمار"", ""mask_type"": ""PERSON""}]",1,approved,,
mt_msa_70c7e30f,train,69096,MSA,اما الان اصبح الشعار ( الشعب فى خدمة الشرطة,اما الان اصبح الشعار الشعب في خدمه الشرطه,اما الان اصبح الشعار ( الشعب فى خدمة [ORG_1],"[{""start"": 37, ""end"": 43, ""placeholder"": ""[ORG_1]"", ""surface_form"": ""الشرطة"", ""mask_type"": ""ORG""}]",1,approved,,
mt_dial_egy_c0070c2c,train,66736,DIAL_EGY,"اوعوا يا مصريين تفتكروا اننا بنستنى من الدكتور علاء صادق و لة غيرو عشان يعترف اننا نستحق التأهل ( جاتكو خيبة ) , مع اننا بنحترم علاء صادق و معاه المحلل الراقي خالد البيومي , اما الثانيين شوية بلطجية و مهرجين الواحد مش عارف هم خريجين ايه بالضبط . احنا رايحين جنوب افريقيا مش مهم نعمل حاجة المهم اننا قطعنا عليكم الطريق , على فكرة ايه رايكم في اللهجة المصرية بتاعتي . . . مش بطالة",اوعوا يا مصريين تفتكروا اننا بنستني من الدكتور علاء صادق و له غيرو عشان يعترف اننا نستحق التاهل جاتكو خيبه مع اننا بنحترم علاء صادق و معاه المحلل الراقي خالد البيومي اما الثانيين شويه بلطجيه و مهرجين الواحد مش عارف هم خريجين ايه بالضبط احنا رايحين جنوب افريقيا مش مهم نعمل حاجه المهم اننا قطعنا عليكم الطريق علي فكره ايه رايكم في اللهجه المصريه بتاعتي مش بطاله,"اوعوا يا [ORG_1] تفتكروا اننا بنستنى من الدكتور [PERSON_1] و لة غيرو عشان يعترف اننا نستحق التأهل ( جاتكو خيبة ) , مع اننا بنحترم [PERSON_1] و معاه المحلل الراقي [PERSON_2] , اما الثانيين شوية بلطجية و مهرجين الواحد مش عارف هم خريجين ايه بالضبط . احنا رايحين [LOC_1] مش مهم نعمل حاجة المهم اننا قطعنا عليكم الطريق , على فكرة ايه رايكم في اللهجة المصرية بتاعتي . . . مش بطالة","[{""start"": 9, ""end"": 15, ""placeholder"": ""[ORG_1]"", ""surface_form"": ""مصريين"", ""mask_type"": ""ORG""}, {""start"": 47, ""end"": 56, ""placeholder"": ""[PERSON_1]"", ""surface_form"": ""علاء صادق"", ""mask_type"": ""PERSON""}, {""start"": 128, ""end"": 137, ""placeholder"": ""[PERSON_1]"", ""surface_form"": ""علاء صادق"", ""mask_type"": ""PERSON""}, {""start"": 159, ""end"": 171, ""placeholder"": ""[PERSON_2]"", ""surface_form"": ""خالد البيومي"", ""mask_type"": ""PERSON""}, {""start"": 258, ""end"": 270, ""placeholder"": ""[LOC_1]"", ""surface_form"": ""جنوب افريقيا"", ""mask_type"": ""LOC""}]",5,approved,,
mt_dial_glf_c2203506,train,23310,DIAL_GLF,الله يوفق الزعيم يارب ويفوز بالبطوله يالله . . . هراد لك,الله يوفق الزعيم يارب ويفوز بالبطوله يالله هراد لك,الله يوفق [ORG_1] يارب ويفوز بالبطوله يالله . . . هراد لك,"[{""start"": 10, ""end"": 16, ""placeholder"": ""[ORG_1]"", ""surface_form"": ""الزعيم"", ""mask_type"": ""ORG""}]",1,approved,,
mt_dial_lev_27f94afa,train,25276,DIAL_LEV,بسب وجودي في شركة كباحث اجتماعي بحب احكيلكم ان الاردن بستورد النفط من العراق والسعوديه بسعر تفضيلي ليس على السعر العالمي اي اقل من السعر العالمي ب 20 % بكفي يا لجنة الاسعار . .,بسب وجودي في شركه كباحث اجتماعي بحب احكيلكم ان الاردن بستورد النفط من العراق والسعوديه بسعر تفضيلي ليس علي السعر العالمي اي اقل من السعر العالمي ب 20 بكفي يا لجنه الاسعار,بسب وجودي في شركة كباحث اجتماعي بحب احكيلكم ان [LOC_1] بستورد النفط من [LOC_2] و[LOC_3] بسعر تفضيلي ليس على السعر العالمي اي اقل من السعر العالمي ب [NUM_1] % بكفي يا [ORG_1] . .,"[{""start"": 47, ""end"": 53, ""placeholder"": ""[LOC_1]"", ""surface_form"": ""الاردن"", ""mask_type"": ""LOC""}, {""start"": 70, ""end"": 76, ""placeholder"": ""[LOC_2]"", ""surface_form"": ""العراق"", ""mask_type"": ""LOC""}, {""start"": 78, ""end"": 86, ""placeholder"": ""[LOC_3]"", ""surface_form"": ""السعوديه"", ""mask_type"": ""LOC""}, {""start"": 147, ""end"": 149, ""placeholder"": ""[NUM_1]"", ""surface_form"": ""20"", ""mask_type"": ""NUM""}, {""start"": 160, ""end"": 172, ""placeholder"": ""[ORG_1]"", ""surface_form"": ""لجنة الاسعار"", ""mask_type"": ""ORG""}]",5,approved,,
mt_msa_f8b1cad3,train,29348,MSA,اخر الزمان الله يختم لنا بالخاتمه,اخر الزمان الله يختم لنا بالخاتمه,اخر الزمان الله يختم لنا بالخاتمه,[],0,approved,,
