example_id,source_split,source_row_id,dialect,original_text,normalized_text,masked_text,mask_spans_json,mask_count,annotation_status,annotator_model,notes
mt_dial_lev_94c2ae73,train,69679,DIAL_LEV,مسكينه واجهات هالمحلات دايما جايه الدقه,مسكينه واجهات هالمحلات دايما جايه الدقه,,[],0,pending,,
mt_msa_a586949a,train,85421,MSA,انا لله وانا اليه راجعون اللهم اغفر وتجاوز فان عبدك جاهل,انا لله وانا اليه راجعون اللهم اغفر وتجاوز فان عبدك جاهل,,[],0,pending,,
mt_dial_egy_14fb61b1,train,9715,DIAL_EGY,والله الواحد فرحان انه من الصعيد وعايش فى الصعيد بدل المسخره وقله الادب الا الواحد بيشوفه ثم الصور دى حجات عاديه وبتتكرر كل يوم فى سور جامعه القاهره وكورنيش النيل ووسط البلد شئ مش غريب على العاصمه بس الغريب ان مفيش نخوه كل واحد سايب بناته دايره على حل شعره للاسف مفيش رجاله وربنا يستر على,والله الواحد فرحان انه من الصعيد وعايش في الصعيد بدل المسخره وقله الادب الا الواحد بيشوفه ثم الصور دي حجات عاديه وبتتكرر كل يوم في سور جامعه القاهره وكورنيش النيل ووسط البلد شي مش غريب علي العاصمه بس الغريب ان مفيش نخوه كل واحد سايب بناته دايره علي حل شعره للاسف مفيش رجاله وربنا يستر علي,,[],0,pending,,
mt_dial_glf_f5d761ec,train,11139,DIAL_GLF,يستاهل الإنتر وعقبال ما ياخذ,يستاهل الانتر وعقبال ما ياخذ,,[],0,pending,,
mt_dial_lev_71038a0b,train,59454,DIAL_LEV,مبروك يا كبير والله انك كبير يا الوحدات والله انكم اسود ابناء اسود الف مبروك للبيكاسو رافت,مبروك يا كبير والله انك كبير يا الوحدات والله انكم اسود ابناء اسود الف مبروك للبيكاسو رافت,,[],0,pending,,
mt_msa_7eb48ca0,train,60426,MSA,البداية تشويه للحكام و طلب للديمقراطية و الحرية وا لنهاية شعب يقتل بعضه,البدايه تشويه للحكام و طلب للديمقراطيه و الحريه وا لنهايه شعب يقتل بعضه,,[],0,pending,,
mt_dial_egy_e3a7e590,train,27991,DIAL_EGY,التاني : ان الخبر صحيح والمصريين اكلوا 7000 حمار ومحصلهمش حاجة . . . وده برضه مش وحش معنى ذلك ان لحم الحمير غير ضار والشعب هايضرب لحم حمير لما,التاني ان الخبر صحيح والمصريين اكلوا 7000 حمار ومحصلهمش حاجه وده برضه مش وحش معني ذلك ان لحم الحمير غير ضار والشعب هايضرب لحم حمير لما,,[],0,pending,,
mt_dial_glf_e10f7b55,train,78386,DIAL_GLF,واول شرطته على شغالتي بان الجوال ممنوع واذا اردت الاتصال باهلك اشتري لك بطاقة اتصال ومن الثابت تتكلم ولله الحمد الامن مسستب مع,واول شرطته علي شغالتي بان الجوال ممنوع واذا اردت الاتصال باهلك اشتري لك بطاقه اتصال ومن الثابت تتكلم ولله الحمد الامن مسستب مع,,[],0,pending,,
mt_dial_lev_7ed84eb3,train,53883,DIAL_LEV,انس يا هيفاء وهبي الاسطول وزدوري على ( كر ) اركبي عليه اريحلك يوصلم الى,انس يا هيفاء وهبي الاسطول وزدوري علي كر اركبي عليه اريحلك يوصلم الي,,[],0,pending,,
mt_msa_fd64c7e2,train,84999,MSA,كل البلاوي والمشاكل حصلت للجنوبيين الحضارمه هي بعد ان تم الاحتلال الشمالي للجنوب نحن لانرضى الابالاستقلال عن الاحتلال الشمالي حتى لوبقي اخر مواطن جنوبي لتكن لنا دولتنا وننعم بخيراتها ببدون اقصاء ونهب الاراضي والمناصب منى قبل الشماليين,كل البلاوي والمشاكل حصلت للجنوبيين الحضارمه هي بعد ان تم الاحتلال الشمالي للجنوب نحن لانرضي الابالاستقلال عن الاحتلال الشمالي حتي لوبقي اخر مواطن جنوبي لتكن لنا دولتنا وننعم بخيراتها ببدون اقصاء ونهب الاراضي والمناصب مني قبل الشماليين,,[],0,pending,,
mt_dial_egy_455d7635,train,19907,DIAL_EGY,من يقول 98 % من التعليقات هنا تؤيد البرادعى / حضرته مش فاهم ان كل واحد من شباب الفيسبوك بتوع البرادعى بيقعد على النت يكتب الاف التعليقات باسامى مختلفة ؟ ! !,من يقول 98 من التعليقات هنا تويد البرادعي حضرته مش فاهم ان كل واحد من شباب الفيسبوك بتوع البرادعي بيقعد علي النت يكتب الاف التعليقات باسامي مختلفه,,[],0,pending,,
mt_dial_glf_7e4ab171,train,32215,DIAL_GLF,أمر طبيعي عند باقي الخلق بس عندنا صار الخوف أمر غير طبيعي . . لأنه مهما أخذ دورات وتعب وشقا تجي شركه تستقدم 300 وافد بنفس شهادات الشباب وتوظفهم عشان الراتب أقل ضاربين بقرار السعوده عرض الحائط,امر طبيعي عند باقي الخلق بس عندنا صار الخوف امر غير طبيعي لانه مهما اخذ دورات وتعب وشقا تجي شركه تستقدم 300 وافد بنفس شهادات الشباب وتوظفهم عشان الراتب اقل ضاربين بقرار السعوده عرض الحايط,,[],0,pending,,
mt_dial_lev_97c6cef6,train,404,DIAL_LEV,بالنسبه الي ما عندي ولا أي تعليق كفيتو ووفيتو بس انا حابب ابارك للبايرن وللجماهير البافارية ولمسؤلين والادارين في جريدة الغد وشكرا,بالنسبه الي ما عندي ولا اي تعليق كفيتو ووفيتو بس انا حابب ابارك للبايرن وللجماهير البافاريه ولمسولين والادارين في جريده الغد وشكرا,,[],0,pending,,
mt_msa_e7e7c148,train,77828,MSA,اعزائي لنكن واقعيين . . كشركة الموظف,اعزايي لنكن واقعيين كشركه الموظف,,[],0,pending,,
mt_dial_egy_1aad0719,train,3681,DIAL_EGY,فعلاً بلدنا أمانة فرطوا فيها بتوع الحزب الغير وطنى وأصبحت نهيبة فى إيديهم و ربنا ييسر والناس تصحى أكتر وأكتر ، عموماً عجلة الحرية دارت و بإذن الله مش هتقف إلا لما الشعب يتخلص من اللصوص و حرامية الحزب الغير وطني على أيدي شرفاء مصر وتعود الكرامة للمصري ويعود زعيماً للعرب بعد أن أصبح مكروهاً من جميع,فعلا بلدنا امانه فرطوا فيها بتوع الحزب الغير وطني واصبحت نهيبه في ايديهم و ربنا ييسر والناس تصحي اكتر واكتر عموما عجله الحريه دارت و باذن الله مش هتقف الا لما الشعب يتخلص من اللصوص و حراميه الحزب الغير وطني علي ايدي شرفاء مصر وتعود الكرامه للمصري ويعود زعيما للعرب بعد ان اصبح مكروها من جميع,,[],0,pending,,
mt_dial_glf_8bc0c1c8,train,75474,DIAL_GLF,ليش إحنا دايم نتكلم عن المشكلة وليس الحلول ! !,ليش احنا دايم نتكلم عن المشكله وليس الحلول,,[],0,pending,,
mt_dial_lev_77c0003a,train,28103,DIAL_LEV,بالنسبة لاعب عبدالله ذيب هاض ما بدنا نشوفو نهائيا في تدريبات الفريق لانو لاعب نسي من هو الوحدات,بالنسبه لاعب عبدالله ذيب هاض ما بدنا نشوفو نهاييا في تدريبات الفريق لانو لاعب نسي من هو الوحدات,,[],0,pending,,
mt_msa_d0a17d36,train,69785,MSA,لا تزيد التكاليف عن خمسة الالاف,لا تزيد التكاليف عن خمسه الالاف,,[],0,pending,,
mt_dial_egy_b4fff295,train,26017,DIAL_EGY,هو ده الكلام الناس دى عايزة,هو ده الكلام الناس دي عايزه,,[],0,pending,,
mt_dial_glf_339a90c8,train,26733,DIAL_GLF,الي يسب والي يتهكم ويتتريق مايصير المفروض يكون خبر مفرح وانجاز عربي,الي يسب والي يتهكم ويتتريق مايصير المفروض يكون خبر مفرح وانجاز عربي,,[],0,pending,,
