example_id,source_split,source_row_id,dialect,original_text,normalized_text,masked_text,mask_spans_json,mask_count,annotation_status,annotator_model,notes
mt_dial_lev_6cc1b9c1,train,62774,DIAL_LEV,يعني حكي فراطة . ما هيو الحكي عم بيطبق في الدول العربية العائلات الحاكمة تتزوج من شعوبها و ليس بالضرورة أن يكون المقترن أو المقترنة ابنظ بنت ملوك أو رئيس . كلنا خير و بركة و مافي فرق بيناتنا و ان اختلفت الطبقة الاجتماعية فنحن بشر في النهاية . الشعب بدو يعيش و يخلف,يعني حكي فراطه ما هيو الحكي عم بيطبق في الدول العربيه العايلات الحاكمه تتزوج من شعوبها و ليس بالضروره ان يكون المقترن او المقترنه ابنظ بنت ملوك او رييس كلنا خير و بركه و مافي فرق بيناتنا و ان اختلفت الطبقه الاجتماعيه فنحن بشر في النهايه الشعب بدو يعيش و يخلف,,[],0,pending,,
mt_msa_ad72aa8b,train,12200,MSA,كأن الكاتبه تنصح بترك العباءه :,كان الكاتبه تنصح بترك العباءه,,[],0,pending,,
mt_dial_egy_673c5284,train,5449,DIAL_EGY,الموضوع دا بقالوا سنين وقديم,الموضوع دا بقالوا سنين وقديم,,[],0,pending,,
mt_dial_glf_1147a932,train,72960,DIAL_GLF,"المبارة لن تكون سهلة خاصة بأن الأفضلية للنمور , ولكن رجالات الليث قدها وقدود بأذن الله",المباره لن تكون سهله خاصه بان الافضليه للنمور ولكن رجالات الليث قدها وقدود باذن الله,,[],0,pending,,
mt_dial_lev_3c3114ed,train,5312,DIAL_LEV,والله جلالة الملك ما قصر بالفعل هذه خطوه ايجابيه لان المدرسين هم الاساس ولولاهم ما حدى تعلم ولا انتشر التعليم وربنا يبارك بكل خطوة لمصلحة الشعب,والله جلاله الملك ما قصر بالفعل هذه خطوه ايجابيه لان المدرسين هم الاساس ولولاهم ما حدي تعلم ولا انتشر التعليم وربنا يبارك بكل خطوه لمصلحه الشعب,,[],0,pending,,
mt_msa_c4d96876,train,61543,MSA,سيتقدم ان شاء الله بعد ان نحصل على الكاس الاسيويه .,سيتقدم ان شاء الله بعد ان نحصل علي الكاس الاسيويه,,[],0,pending,,
mt_dial_egy_dd73c423,train,82710,DIAL_EGY,ابو فريدة بنته اتولدت في لندن عشان مش مطمن لاي مستشفي في مصر اللي ماسكها هوة ووالده بقالهم 30 سنة وماعرفوش يعملوا مستشفي تولد فيهاالهانم وبعدين ماتتكلمش عن الاقباط كل واحد يتكلم عن نفسه وهما كمان مرحبين جدا,ابو فريده بنته اتولدت في لندن عشان مش مطمن لاي مستشفي في مصر اللي ماسكها هوه ووالده بقالهم 30 سنه وماعرفوش يعملوا مستشفي تولد فيهاالهانم وبعدين ماتتكلمش عن الاقباط كل واحد يتكلم عن نفسه وهما كمان مرحبين جدا,,[],0,pending,,
mt_dial_glf_e47cd534,train,32438,DIAL_GLF,الا تسحبه بعد من ريم,الا تسحبه بعد من ريم,,[],0,pending,,
mt_dial_lev_ae9786e6,train,14307,DIAL_LEV,سلامات ابو ماهر والحمد لله على,سلامات ابو ماهر والحمد لله علي,,[],0,pending,,
mt_msa_cd3e85d5,train,65958,MSA,أول رئيس للنادى الأهلى نادى الفدائيين,اول رييس للنادي الاهلي نادي الفداييين,,[],0,pending,,
